epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-CT,0.0,P9,post,S2,theta,8.721928717623156e-10,10.75,Pz
0.0,S2-CT,0.0,P9,pre,S2,theta,2.683605104971214e-09,10.75,Pz
0.0,S2-CT,0.0,P9,slice,S2,theta,1.7168284127210384e-09,10.75,Pz
0.0,S2-CT,1.0,P9,post,S2,theta,4.912764562015069e-10,10.75,P3
0.0,S2-CT,1.0,P9,pre,S2,theta,1.2480959482551554e-09,10.75,P3
0.0,S2-CT,1.0,P9,slice,S2,theta,1.4163164839705209e-09,10.75,P3
0.0,S2-CT,2.0,P9,post,S2,theta,1.0098056334353731e-09,10.75,O1
0.0,S2-CT,2.0,P9,pre,S2,theta,1.6955955318751477e-09,10.75,O1
0.0,S2-CT,2.0,P9,slice,S2,theta,9.741498776385982e-10,10.75,O1
0.0,S2-CT,3.0,P9,post,S2,theta,1.091582207841735e-09,10.75,Oz
0.0,S2-CT,3.0,P9,pre,S2,theta,1.8856928665529333e-09,10.75,Oz
0.0,S2-CT,3.0,P9,slice,S2,theta,1.070615751819968e-09,10.75,Oz
0.0,S2-CT,4.0,P9,post,S2,theta,6.95372463708201e-10,10.75,O2
0.0,S2-CT,4.0,P9,pre,S2,theta,1.6078790948402371e-09,10.75,O2
0.0,S2-CT,4.0,P9,slice,S2,theta,2.649604668971928e-09,10.75,O2
0.0,S2-CT,5.0,P9,post,S2,theta,6.170469394280874e-10,10.75,P4
0.0,S2-CT,5.0,P9,pre,S2,theta,2.2148927170159506e-09,10.75,P4
0.0,S2-CT,5.0,P9,slice,S2,theta,1.184664199228147e-09,10.75,P4
0.0,S2-EC1,0.0,P9,post,S2,theta,3.3978219105233743e-09,10.75,Pz
0.0,S2-EC1,0.0,P9,pre,S2,theta,4.012641890148434e-09,10.75,Pz
0.0,S2-EC1,0.0,P9,slice,S2,theta,3.050647299497588e-09,10.75,Pz
0.0,S2-EC1,1.0,P9,post,S2,theta,2.3340376884891986e-09,10.75,P3
0.0,S2-EC1,1.0,P9,pre,S2,theta,1.4555025763975822e-09,10.75,P3
0.0,S2-EC1,1.0,P9,slice,S2,theta,2.450105249431717e-09,10.75,P3
0.0,S2-EC1,2.0,P9,post,S2,theta,1.938046974137529e-09,10.75,O1
0.0,S2-EC1,2.0,P9,pre,S2,theta,2.1540176425100297e-09,10.75,O1
0.0,S2-EC1,2.0,P9,slice,S2,theta,1.3671150902887454e-09,10.75,O1
0.0,S2-EC1,3.0,P9,post,S2,theta,1.2314728042031133e-09,10.75,Oz
0.0,S2-EC1,3.0,P9,pre,S2,theta,2.645668929553461e-09,10.75,Oz
0.0,S2-EC1,3.0,P9,slice,S2,theta,1.3901734887000772e-09,10.75,Oz
0.0,S2-EC1,4.0,P9,post,S2,theta,9.452675644939433e-10,10.75,O2
0.0,S2-EC1,4.0,P9,pre,S2,theta,5.093611748452878e-09,10.75,O2
0.0,S2-EC1,4.0,P9,slice,S2,theta,1.5832119436958795e-09,10.75,O2
0.0,S2-EC1,5.0,P9,post,S2,theta,4.255553081296051e-09,10.75,P4
0.0,S2-EC1,5.0,P9,pre,S2,theta,5.187977809868475e-09,10.75,P4
0.0,S2-EC1,5.0,P9,slice,S2,theta,2.352125103930748e-09,10.75,P4
0.0,S2-EC2,0.0,P9,post,S2,theta,3.2819133475078344e-08,10.75,Pz
0.0,S2-EC2,0.0,P9,pre,S2,theta,5.7740572441853514e-09,10.75,Pz
0.0,S2-EC2,0.0,P9,slice,S2,theta,6.433061537701281e-09,10.75,Pz
0.0,S2-EC2,1.0,P9,post,S2,theta,2.3693489708441184e-08,10.75,P3
0.0,S2-EC2,1.0,P9,pre,S2,theta,6.2484721300940085e-09,10.75,P3
0.0,S2-EC2,1.0,P9,slice,S2,theta,3.971659128831432e-09,10.75,P3
0.0,S2-EC2,2.0,P9,post,S2,theta,5.895600068341765e-09,10.75,O1
0.0,S2-EC2,2.0,P9,pre,S2,theta,6.7729651701858954e-09,10.75,O1
0.0,S2-EC2,2.0,P9,slice,S2,theta,2.031823007637857e-09,10.75,O1
0.0,S2-EC2,3.0,P9,post,S2,theta,1.1038871062586413e-08,10.75,Oz
0.0,S2-EC2,3.0,P9,pre,S2,theta,3.2883365041456824e-09,10.75,Oz
0.0,S2-EC2,3.0,P9,slice,S2,theta,2.7131221990689997e-09,10.75,Oz
0.0,S2-EC2,4.0,P9,post,S2,theta,4.761047390315353e-08,10.75,O2
0.0,S2-EC2,4.0,P9,pre,S2,theta,4.857870653466838e-09,10.75,O2
0.0,S2-EC2,4.0,P9,slice,S2,theta,4.751426613274235e-09,10.75,O2
0.0,S2-EC2,5.0,P9,post,S2,theta,2.3071407799511536e-08,10.75,P4
0.0,S2-EC2,5.0,P9,pre,S2,theta,5.501249122927753e-09,10.75,P4
