epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-CT,0.0,P29,post,S5,alpha,4.3613188874369025e-09,10.0,Pz
0.0,S5-CT,0.0,P29,pre,S5,alpha,1.2449674613935665e-08,10.0,Pz
0.0,S5-CT,0.0,P29,slice,S5,alpha,1.1729840217477451e-08,10.0,Pz
0.0,S5-CT,1.0,P29,post,S5,alpha,1.3598619345243705e-09,10.0,P3
0.0,S5-CT,1.0,P29,pre,S5,alpha,4.679249713915321e-09,10.0,P3
0.0,S5-CT,1.0,P29,slice,S5,alpha,9.493309379659249e-09,10.0,P3
0.0,S5-CT,2.0,P29,post,S5,alpha,5.380916278913899e-10,10.0,O1
0.0,S5-CT,2.0,P29,pre,S5,alpha,1.958980659728015e-09,10.0,O1
0.0,S5-CT,2.0,P29,slice,S5,alpha,6.0392141720493206e-09,10.0,O1
0.0,S5-CT,3.0,P29,post,S5,alpha,2.544685540499207e-09,10.0,Oz
0.0,S5-CT,3.0,P29,pre,S5,alpha,1.2223135980712299e-09,10.0,Oz
0.0,S5-CT,3.0,P29,slice,S5,alpha,2.964514437749867e-09,10.0,Oz
0.0,S5-CT,4.0,P29,post,S5,alpha,2.8313035954987423e-09,10.0,O2
0.0,S5-CT,4.0,P29,pre,S5,alpha,1.2363352920272257e-09,10.0,O2
0.0,S5-CT,4.0,P29,slice,S5,alpha,2.420375129404329e-09,10.0,O2
0.0,S5-CT,5.0,P29,post,S5,alpha,4.511039573178686e-09,10.0,P4
0.0,S5-CT,5.0,P29,pre,S5,alpha,2.737051774399585e-09,10.0,P4
0.0,S5-CT,5.0,P29,slice,S5,alpha,3.689053348744523e-09,10.0,P4
0.0,S5-EC1,0.0,P29,post,S5,alpha,9.33045491238154e-09,10.0,Pz
0.0,S5-EC1,0.0,P29,pre,S5,alpha,7.298515234507651e-09,10.0,Pz
0.0,S5-EC1,0.0,P29,slice,S5,alpha,3.16225006353526e-08,10.0,Pz
0.0,S5-EC1,1.0,P29,post,S5,alpha,2.403719384073029e-09,10.0,P3
0.0,S5-EC1,1.0,P29,pre,S5,alpha,3.82795251515746e-09,10.0,P3
0.0,S5-EC1,1.0,P29,slice,S5,alpha,1.2228396865215534e-08,10.0,P3
0.0,S5-EC1,2.0,P29,post,S5,alpha,2.665838582558572e-09,10.0,O1
0.0,S5-EC1,2.0,P29,pre,S5,alpha,5.217610572273426e-09,10.0,O1
0.0,S5-EC1,2.0,P29,slice,S5,alpha,1.0522381572079532e-08,10.0,O1
0.0,S5-EC1,3.0,P29,post,S5,alpha,2.879710069155815e-09,10.0,Oz
0.0,S5-EC1,3.0,P29,pre,S5,alpha,3.371108110935614e-09,10.0,Oz
0.0,S5-EC1,3.0,P29,slice,S5,alpha,6.7845284205976015e-09,10.0,Oz
0.0,S5-EC1,4.0,P29,post,S5,alpha,8.368042060101662e-09,10.0,O2
0.0,S5-EC1,4.0,P29,pre,S5,alpha,6.6835196977524556e-09,10.0,O2
0.0,S5-EC1,4.0,P29,slice,S5,alpha,7.743610132667355e-09,10.0,O2
0.0,S5-EC1,5.0,P29,post,S5,alpha,3.815965428206464e-09,10.0,P4
0.0,S5-EC1,5.0,P29,pre,S5,alpha,1.6412045335013122e-09,10.0,P4
0.0,S5-EC1,5.0,P29,slice,S5,alpha,1.3033760221561923e-08,10.0,P4
0.0,S5-EC2,0.0,P29,post,S5,alpha,8.801978406346118e-09,10.0,Pz
0.0,S5-EC2,0.0,P29,pre,S5,alpha,1.5724177407895025e-08,10.0,Pz
0.0,S5-EC2,0.0,P29,slice,S5,alpha,1.008574045775419e-08,10.0,Pz
0.0,S5-EC2,1.0,P29,post,S5,alpha,3.328496886298429e-09,10.0,P3
