epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-CT,0.0,P32,post,S5,theta,1.854031437310071e-09,11.0,Pz
0.0,S5-CT,0.0,P32,pre,S5,theta,8.421046770051734e-10,11.0,Pz
0.0,S5-CT,0.0,P32,slice,S5,theta,1.0828359959281426e-09,11.0,Pz
0.0,S5-CT,1.0,P32,post,S5,theta,1.076298177696577e-09,11.0,P3
0.0,S5-CT,1.0,P32,pre,S5,theta,8.069228977858208e-10,11.0,P3
0.0,S5-CT,1.0,P32,slice,S5,theta,9.248582518679377e-10,11.0,P3
0.0,S5-CT,2.0,P32,post,S5,theta,7.081791388663253e-10,11.0,O1
0.0,S5-CT,2.0,P32,pre,S5,theta,4.783363556018126e-10,11.0,O1
0.0,S5-CT,2.0,P32,slice,S5,theta,5.493759631086049e-10,11.0,O1
0.0,S5-CT,3.0,P32,post,S5,theta,7.628086482041478e-10,11.0,Oz
0.0,S5-CT,3.0,P32,pre,S5,theta,3.486893054333655e-10,11.0,Oz
0.0,S5-CT,3.0,P32,slice,S5,theta,5.505067876320925e-10,11.0,Oz
0.0,S5-CT,4.0,P32,post,S5,theta,8.039581391851404e-10,11.0,O2
0.0,S5-CT,4.0,P32,pre,S5,theta,4.005618111257779e-10,11.0,O2
0.0,S5-CT,4.0,P32,slice,S5,theta,5.517977596580476e-10,11.0,O2
0.0,S5-CT,5.0,P32,post,S5,theta,1.9764875036447113e-09,11.0,P4
0.0,S5-CT,5.0,P32,pre,S5,theta,7.248583872986324e-10,11.0,P4
0.0,S5-CT,5.0,P32,slice,S5,theta,8.311833321493368e-10,11.0,P4
0.0,S5-EC1,0.0,P32,post,S5,theta,1.0115175677328465e-08,11.0,Pz
0.0,S5-EC1,0.0,P32,pre,S5,theta,3.3836324196997507e-09,11.0,Pz
0.0,S5-EC1,0.0,P32,slice,S5,theta,2.884128093912067e-09,11.0,Pz
0.0,S5-EC1,1.0,P32,post,S5,theta,8.65736517248423e-09,11.0,P3
0.0,S5-EC1,1.0,P32,pre,S5,theta,2.8146942720369026e-09,11.0,P3
0.0,S5-EC1,1.0,P32,slice,S5,theta,3.304386389033589e-09,11.0,P3
0.0,S5-EC1,2.0,P32,post,S5,theta,2.33428168831434e-09,11.0,O1
0.0,S5-EC1,2.0,P32,pre,S5,theta,9.617468635092254e-10,11.0,O1
0.0,S5-EC1,2.0,P32,slice,S5,theta,9.367004348427793e-10,11.0,O1
0.0,S5-EC1,3.0,P32,post,S5,theta,2.3729385307372906e-09,11.0,Oz
0.0,S5-EC1,3.0,P32,pre,S5,theta,1.1600163725245104e-09,11.0,Oz
0.0,S5-EC1,3.0,P32,slice,S5,theta,8.867473791986348e-10,11.0,Oz
0.0,S5-EC1,4.0,P32,post,S5,theta,2.0557276728636584e-09,11.0,O2
0.0,S5-EC1,4.0,P32,pre,S5,theta,1.112155956077841e-09,11.0,O2
0.0,S5-EC1,4.0,P32,slice,S5,theta,9.280152114916155e-10,11.0,O2
0.0,S5-EC1,5.0,P32,post,S5,theta,4.252292180512825e-09,11.0,P4
0.0,S5-EC1,5.0,P32,pre,S5,theta,2.287369454623585e-09,11.0,P4
0.0,S5-EC1,5.0,P32,slice,S5,theta,1.4831659051526066e-09,11.0,P4
0.0,S5-EC2,0.0,P32,post,S5,theta,5.804557550785255e-10,11.0,Pz
0.0,S5-EC2,0.0,P32,pre,S5,theta,6.028470193731866e-10,11.0,Pz
0.0,S5-EC2,0.0,P32,slice,S5,theta,1.9117285838702952e-09,11.0,Pz
0.0,S5-EC2,1.0,P32,post,S5,theta,9.595964946165216e-10,11.0,P3
0.0,S5-EC2,1.0,P32,pre,S5,theta,2.880381067895981e-10,11.0,P3
0.0,S5-EC2,1.0,P32,slice,S5,theta,1.6783238772109738e-09,11.0,P3
0.0,S5-EC2,2.0,P32,post,S5,theta,5.962970777662039e-10,11.0,O1
0.0,S5-EC2,2.0,P32,pre,S5,theta,1.422902927176034e-10,11.0,O1
0.0,S5-EC2,2.0,P32,slice,S5,theta,8.794910808173791e-10,11.0,O1
0.0,S5-EC2,3.0,P32,post,S5,theta,6.372074634876147e-10,11.0,Oz
0.0,S5-EC2,3.0,P32,pre,S5,theta,1.8796153605745798e-10,11.0,Oz
0.0,S5-EC2,3.0,P32,slice,S5,theta,8.768276415674316e-10,11.0,Oz
0.0,S5-EC2,4.0,P32,post,S5,theta,5.213232366196775e-10,11.0,O2
0.0,S5-EC2,4.0,P32,pre,S5,theta,2.105346152947675e-10,11.0,O2
0.0,S5-EC2,4.0,P32,slice,S5,theta,8.596599295690148e-10,11.0,O2
0.0,S5-EC2,5.0,P32,post,S5,theta,2.0706399507397271e-10,11.0,P4
0.0,S5-EC2,5.0,P32,pre,S5,theta,1.4122069911883815e-09,11.0,P4
0.0,S5-EC2,5.0,P32,slice,S5,theta,1.7974147246259497e-09,11.0,P4
0.0,S5-EO1,0.0,P32,post,S5,theta,5.360170202877416e-10,11.0,Pz
0.0,S5-EO1,0.0,P32,pre,S5,theta,6.986620196154956e-10,11.0,Pz
