epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-EC,0.0,P8,post,S5,alpha,4.95629786755546e-09,9.375,Pz
0.0,S5-EC,0.0,P8,pre,S5,alpha,6.9171497517817054e-09,9.375,Pz
0.0,S5-EC,0.0,P8,slice,S5,alpha,1.363010752260231e-08,9.375,Pz
0.0,S5-EC,1.0,P8,post,S5,alpha,4.5905679695506354e-09,9.375,P3
0.0,S5-EC,1.0,P8,pre,S5,alpha,4.1429328496534895e-09,9.375,P3
0.0,S5-EC,1.0,P8,slice,S5,alpha,1.1753032717371559e-08,9.375,P3
0.0,S5-EC,2.0,P8,post,S5,alpha,8.03834492027117e-09,9.375,O1
0.0,S5-EC,2.0,P8,pre,S5,alpha,1.051180619191445e-08,9.375,O1
0.0,S5-EC,2.0,P8,slice,S5,alpha,1.600885328620439e-08,9.375,O1
0.0,S5-EC,3.0,P8,post,S5,alpha,1.8916575278247483e-09,9.375,Oz
0.0,S5-EC,3.0,P8,pre,S5,alpha,5.731003107317084e-09,9.375,Oz
0.0,S5-EC,3.0,P8,slice,S5,alpha,1.0118932332127504e-08,9.375,Oz
0.0,S5-EC,4.0,P8,post,S5,alpha,3.181557583602875e-09,9.375,O2
0.0,S5-EC,4.0,P8,pre,S5,alpha,7.716858873650246e-09,9.375,O2
0.0,S5-EC,4.0,P8,slice,S5,alpha,1.2856881755134118e-08,9.375,O2
0.0,S5-EC,5.0,P8,post,S5,alpha,5.158033222525707e-09,9.375,P4
0.0,S5-EC,5.0,P8,pre,S5,alpha,7.780815626054159e-09,9.375,P4
0.0,S5-EC,5.0,P8,slice,S5,alpha,1.6436412592591564e-08,9.375,P4
0.0,S5-EO,0.0,P8,post,S5,alpha,2.3306780046959273e-09,9.375,Pz
0.0,S5-EO,0.0,P8,pre,S5,alpha,6.922312686762277e-10,9.375,Pz
0.0,S5-EO,0.0,P8,slice,S5,alpha,1.0179091726784082e-09,9.375,Pz
0.0,S5-EO,1.0,P8,post,S5,alpha,1.3428510789538645e-09,9.375,P3
0.0,S5-EO,1.0,P8,pre,S5,alpha,5.197295468106988e-10,9.375,P3
0.0,S5-EO,1.0,P8,slice,S5,alpha,8.799378500781875e-10,9.375,P3
0.0,S5-EO,2.0,P8,post,S5,alpha,5.794856869835098e-10,9.375,O1
0.0,S5-EO,2.0,P8,pre,S5,alpha,6.398663068136472e-10,9.375,O1
0.0,S5-EO,2.0,P8,slice,S5,alpha,8.739200883961847e-10,9.375,O1
0.0,S5-EO,3.0,P8,post,S5,alpha,5.583650432482043e-10,9.375,Oz
0.0,S5-EO,3.0,P8,pre,S5,alpha,5.515197759048701e-10,9.375,Oz
0.0,S5-EO,3.0,P8,slice,S5,alpha,6.33023675184854e-10,9.375,Oz
0.0,S5-EO,4.0,P8,post,S5,alpha,1.0229196819717951e-09,9.375,O2
0.0,S5-EO,4.0,P8,pre,S5,alpha,4.974075443315179e-10,9.375,O2
0.0,S5-EO,4.0,P8,slice,S5,alpha,6.394861365649505e-10,9.375,O2
0.0,S5-EO,5.0,P8,post,S5,alpha,2.190752750428007e-09,9.375,P4
0.0,S5-EO,5.0,P8,pre,S5,alpha,7.044624737036731e-10,9.375,P4
0.0,S5-EO,5.0,P8,slice,S5,alpha,7.360205865846813e-10,9.375,P4
1.0,S5-EC,0.0,P8,post,S5,alpha,1.3023759150464678e-08,9.375,Pz
1.0,S5-EC,0.0,P8,pre,S5,alpha,5.222989426704558e-09,9.375,Pz
1.0,S5-EC,0.0,P8,slice,S5,alpha,8.127208766699475e-09,9.375,Pz
1.0,S5-EC,1.0,P8,post,S5,alpha,4.6442874274273875e-09,9.375,P3
1.0,S5-EC,1.0,P8,pre,S5,alpha,2.6493377066405228e-09,9.375,P3
1.0,S5-EC,1.0,P8,slice,S5,alpha,2.3073944474250174e-09,9.375,P3
1.0,S5-EC,2.0,P8,post,S5,alpha,5.873086410678014e-09,9.375,O1
1.0,S5-EC,2.0,P8,pre,S5,alpha,6.17798158204766e-09,9.375,O1
1.0,S5-EC,2.0,P8,slice,S5,alpha,6.767103413883499e-09,9.375,O1
1.0,S5-EC,3.0,P8,post,S5,alpha,2.8582830848045175e-09,9.375,Oz
1.0,S5-EC,3.0,P8,pre,S5,alpha,3.1181285488201193e-09,9.375,Oz
1.0,S5-EC,3.0,P8,slice,S5,alpha,4.333785358565435e-09,9.375,Oz
1.0,S5-EC,4.0,P8,post,S5,alpha,4.771187949649778e-09,9.375,O2
1.0,S5-EC,4.0,P8,pre,S5,alpha,8.585930729081584e-09,9.375,O2
1.0,S5-EC,4.0,P8,slice,S5,alpha,8.025213363666875e-09,9.375,O2
1.0,S5-EC,5.0,P8,post,S5,alpha,1.1513551667238282e-08,9.375,P4
1.0,S5-EC,5.0,P8,pre,S5,alpha,1.1645701086154735e-08,9.375,P4
1.0,S5-EC,5.0,P8,slice,S5,alpha,1.2746511055072032e-08,9.375,P4
1.0,S5-EO,0.0,P8,post,S5,alpha,1.069502232425536e-09,9.375,Pz
1.0,S5-EO,0.0,P8,pre,S5,alpha,4.345639252590727e-09,9.375,Pz
1.0,S5-EO,0.0,P8,slice,S5,alpha,4.972322213120453e-09,9.375,Pz
1.0,S5-EO,1.0,P8,post,S5,alpha,4.370037000271781e-10,9.375,P3
1.0,S5-EO,1.0,P8,pre,S5,alpha,2.5643145820273154e-09,9.375,P3
1.0,S5-EO,1.0,P8,slice,S5,alpha,3.0154983167713554e-09,9.375,P3
1.0,S5-EO,2.0,P8,post,S5,alpha,1.3567934467017622e-09,9.375,O1
1.0,S5-EO,2.0,P8,pre,S5,alpha,1.4842215646669317e-09,9.375,O1
1.0,S5-EO,2.0,P8,slice,S5,alpha,1.5110974647311703e-09,9.375,O1
1.0,S5-EO,3.0,P8,post,S5,alpha,1.141216142641697e-09,9.375,Oz
1.0,S5-EO,3.0,P8,pre,S5,alpha,1.8917892836761274e-09,9.375,Oz
1.0,S5-EO,3.0,P8,slice,S5,alpha,1.4956422605099446e-09,9.375,Oz
1.0,S5-EO,4.0,P8,post,S5,alpha,8.055831792328519e-10,9.375,O2
1.0,S5-EO,4.0,P8,pre,S5,alpha,2.5027060345979126e-09,9.375,O2
1.0,S5-EO,4.0,P8,slice,S5,alpha,1.3557027002134833e-09,9.375,O2
1.0,S5-EO,5.0,P8,post,S5,alpha,9.021583006019327e-10,9.375,P4
1.0,S5-EO,5.0,P8,pre,S5,alpha,3.9590637811195386e-09,9.375,P4
1.0,S5-EO,5.0,P8,slice,S5,alpha,2.28098937140051e-09,9.375,P4
2.0,S5-EC,0.0,P8,post,S5,alpha,1.7009275348918985e-08,9.375,Pz
2.0,S5-EC,0.0,P8,pre,S5,alpha,1.1206711073195893e-08,9.375,Pz
2.0,S5-EC,0.0,P8,slice,S5,alpha,1.537488657069124e-08,9.375,Pz
2.0,S5-EC,1.0,P8,post,S5,alpha,1.3397184903880195e-08,9.375,P3
2.0,S5-EC,1.0,P8,pre,S5,alpha,1.1112432635156851e-08,9.375,P3
2.0,S5-EC,1.0,P8,slice,S5,alpha,1.3162751734913628e-08,9.375,P3
2.0,S5-EC,2.0,P8,post,S5,alpha,1.3071141079587105e-08,9.375,O1
2.0,S5-EC,2.0,P8,pre,S5,alpha,1.3234288731757557e-08,9.375,O1
2.0,S5-EC,2.0,P8,slice,S5,alpha,1.651327753765426e-08,9.375,O1
2.0,S5-EC,3.0,P8,post,S5,alpha,3.199471385087022e-09,9.375,Oz
2.0,S5-EC,3.0,P8,pre,S5,alpha,7.193295747530221e-09,9.375,Oz
2.0,S5-EC,3.0,P8,slice,S5,alpha,5.0163817220277016e-09,9.375,Oz
2.0,S5-EC,4.0,P8,post,S5,alpha,4.117408250954547e-09,9.375,O2
2.0,S5-EC,4.0,P8,pre,S5,alpha,6.954943664940391e-09,9.375,O2
2.0,S5-EC,4.0,P8,slice,S5,alpha,3.957591129673975e-09,9.375,O2
2.0,S5-EC,5.0,P8,post,S5,alpha,3.813533801817023e-09,9.375,P4
2.0,S5-EC,5.0,P8,pre,S5,alpha,5.718920101216595e-09,9.375,P4
2.0,S5-EC,5.0,P8,slice,S5,alpha,4.9114626137726675e-09,9.375,P4
2.0,S5-EO,0.0,P8,post,S5,alpha,2.905528508026488e-09,9.375,Pz
2.0,S5-EO,0.0,P8,pre,S5,alpha,4.525450021397351e-09,9.375,Pz
2.0,S5-EO,0.0,P8,slice,S5,alpha,5.116487122208047e-09,9.375,Pz
2.0,S5-EO,1.0,P8,post,S5,alpha,9.715239934989657e-10,9.375,P3
2.0,S5-EO,1.0,P8,pre,S5,alpha,3.860235945380148e-09,9.375,P3
2.0,S5-EO,1.0,P8,slice,S5,alpha,2.969087848285576e-09,9.375,P3
2.0,S5-EO,2.0,P8,post,S5,alpha,1.1525098648463416e-09,9.375,O1
2.0,S5-EO,2.0,P8,pre,S5,alpha,1.61683178719863e-09,9.375,O1
2.0,S5-EO,2.0,P8,slice,S5,alpha,2.0776324572958082e-09,9.375,O1
2.0,S5-EO,3.0,P8,post,S5,alpha,1.0212291928877854e-09,9.375,Oz
2.0,S5-EO,3.0,P8,pre,S5,alpha,1.5151237640845397e-09,9.375,Oz
2.0,S5-EO,3.0,P8,slice,S5,alpha,1.5315251114680224e-09,9.375,Oz
2.0,S5-EO,4.0,P8,post,S5,alpha,7.984630714772099e-10,9.375,O2
2.0,S5-EO,4.0,P8,pre,S5,alpha,3.940348120896811e-10,9.375,O2
2.0,S5-EO,4.0,P8,slice,S5,alpha,9.517806272271972e-10,9.375,O2
2.0,S5-EO,5.0,P8,post,S5,alpha,2.7882819295004515e-09,9.375,P4
2.0,S5-EO,5.0,P8,pre,S5,alpha,1.8780791672805184e-09,9.375,P4
2.0,S5-EO,5.0,P8,slice,S5,alpha,2.352621542913277e-09,9.375,P4
3.0,S5-EC,0.0,P8,post,S5,alpha,4.291359288811836e-09,9.375,Pz
3.0,S5-EC,0.0,P8,pre,S5,alpha,5.340834738024463e-09,9.375,Pz
