epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-EC,0.0,P6,post,S2,theta,6.639058699641875e-09,9.875,Pz
0.0,S2-EC,0.0,P6,pre,S2,theta,9.504853415645135e-09,9.875,Pz
0.0,S2-EC,0.0,P6,slice,S2,theta,3.4151284341519113e-09,9.875,Pz
0.0,S2-EC,1.0,P6,post,S2,theta,8.90147233546089e-09,9.875,P3
0.0,S2-EC,1.0,P6,pre,S2,theta,7.2586631681659955e-09,9.875,P3
0.0,S2-EC,1.0,P6,slice,S2,theta,3.5343880007696812e-09,9.875,P3
0.0,S2-EC,2.0,P6,post,S2,theta,1.917783437655374e-09,9.875,O1
0.0,S2-EC,2.0,P6,pre,S2,theta,3.072994227966175e-09,9.875,O1
0.0,S2-EC,2.0,P6,slice,S2,theta,1.5650362157245418e-09,9.875,O1
0.0,S2-EC,3.0,P6,post,S2,theta,1.738019536266694e-09,9.875,Oz
0.0,S2-EC,3.0,P6,pre,S2,theta,3.121074638208249e-09,9.875,Oz
0.0,S2-EC,3.0,P6,slice,S2,theta,1.6788497612930157e-09,9.875,Oz
0.0,S2-EC,4.0,P6,post,S2,theta,7.168865893026198e-10,9.875,O2
0.0,S2-EC,4.0,P6,pre,S2,theta,4.345540353530332e-09,9.875,O2
0.0,S2-EC,4.0,P6,slice,S2,theta,1.681698938570744e-09,9.875,O2
0.0,S2-EC,5.0,P6,post,S2,theta,6.638911448437365e-09,9.875,P4
0.0,S2-EC,5.0,P6,pre,S2,theta,1.1144881044768009e-08,9.875,P4
0.0,S2-EC,5.0,P6,slice,S2,theta,3.829428255752611e-09,9.875,P4
0.0,S2-EO,0.0,P6,post,S2,theta,2.2368769329221073e-09,9.875,Pz
0.0,S2-EO,0.0,P6,pre,S2,theta,3.822578689293129e-09,9.875,Pz
0.0,S2-EO,0.0,P6,slice,S2,theta,2.5541002182559507e-09,9.875,Pz
0.0,S2-EO,1.0,P6,post,S2,theta,8.135955867480251e-10,9.875,P3
0.0,S2-EO,1.0,P6,pre,S2,theta,8.158726260481057e-10,9.875,P3
0.0,S2-EO,1.0,P6,slice,S2,theta,1.4642991347744512e-09,9.875,P3
0.0,S2-EO,2.0,P6,post,S2,theta,1.017569395319362e-09,9.875,O1
0.0,S2-EO,2.0,P6,pre,S2,theta,3.0106557099881215e-10,9.875,O1
0.0,S2-EO,2.0,P6,slice,S2,theta,1.0777518725235051e-09,9.875,O1
0.0,S2-EO,3.0,P6,post,S2,theta,1.4804646369759493e-09,9.875,Oz
0.0,S2-EO,3.0,P6,pre,S2,theta,1.2361806734442647e-09,9.875,Oz
0.0,S2-EO,3.0,P6,slice,S2,theta,1.22687074516887e-09,9.875,Oz
0.0,S2-EO,4.0,P6,post,S2,theta,9.220141339561451e-10,9.875,O2
0.0,S2-EO,4.0,P6,pre,S2,theta,1.2731121127494216e-09,9.875,O2
0.0,S2-EO,4.0,P6,slice,S2,theta,1.5425714526224308e-09,9.875,O2
0.0,S2-EO,5.0,P6,post,S2,theta,2.4275347196983456e-09,9.875,P4
0.0,S2-EO,5.0,P6,pre,S2,theta,1.1481166151259352e-09,9.875,P4
0.0,S2-EO,5.0,P6,slice,S2,theta,1.84661182397242e-09,9.875,P4
1.0,S2-EC,0.0,P6,post,S2,theta,6.341544685339186e-09,9.875,Pz
1.0,S2-EC,0.0,P6,pre,S2,theta,6.3627602701028796e-09,9.875,Pz
1.0,S2-EC,0.0,P6,slice,S2,theta,4.775582963067195e-09,9.875,Pz
1.0,S2-EC,1.0,P6,post,S2,theta,2.7071698799597007e-09,9.875,P3
1.0,S2-EC,1.0,P6,pre,S2,theta,2.8629164186198608e-09,9.875,P3
1.0,S2-EC,1.0,P6,slice,S2,theta,3.667361715957769e-09,9.875,P3
1.0,S2-EC,2.0,P6,post,S2,theta,2.6122512535902814e-09,9.875,O1
1.0,S2-EC,2.0,P6,pre,S2,theta,1.8335309922331236e-09,9.875,O1
1.0,S2-EC,2.0,P6,slice,S2,theta,1.6624838142893796e-09,9.875,O1
1.0,S2-EC,3.0,P6,post,S2,theta,1.8359632801056703e-09,9.875,Oz
1.0,S2-EC,3.0,P6,pre,S2,theta,2.8105288707121735e-09,9.875,Oz
1.0,S2-EC,3.0,P6,slice,S2,theta,1.7768481660847828e-09,9.875,Oz
1.0,S2-EC,4.0,P6,post,S2,theta,2.866348044987214e-09,9.875,O2
1.0,S2-EC,4.0,P6,pre,S2,theta,2.635707851657855e-09,9.875,O2
1.0,S2-EC,4.0,P6,slice,S2,theta,1.7442478323859226e-09,9.875,O2
1.0,S2-EC,5.0,P6,post,S2,theta,8.203599432079642e-09,9.875,P4
1.0,S2-EC,5.0,P6,pre,S2,theta,6.341086918169983e-09,9.875,P4
1.0,S2-EC,5.0,P6,slice,S2,theta,5.01100647673144e-09,9.875,P4
1.0,S2-EO,0.0,P6,post,S2,theta,1.9176298653087864e-09,9.875,Pz
1.0,S2-EO,0.0,P6,pre,S2,theta,5.6714041599338326e-09,9.875,Pz
1.0,S2-EO,0.0,P6,slice,S2,theta,4.8293228920584384e-09,9.875,Pz
1.0,S2-EO,1.0,P6,post,S2,theta,3.994953299239787e-09,9.875,P3
1.0,S2-EO,1.0,P6,pre,S2,theta,3.2401266418576388e-09,9.875,P3
1.0,S2-EO,1.0,P6,slice,S2,theta,3.950757472576152e-09,9.875,P3
1.0,S2-EO,2.0,P6,post,S2,theta,3.8863888681541547e-10,9.875,O1
1.0,S2-EO,2.0,P6,pre,S2,theta,1.0189666527745228e-09,9.875,O1
1.0,S2-EO,2.0,P6,slice,S2,theta,9.413415943197653e-10,9.875,O1
1.0,S2-EO,3.0,P6,post,S2,theta,1.281686550392413e-09,9.875,Oz
1.0,S2-EO,3.0,P6,pre,S2,theta,1.227380723235138e-09,9.875,Oz
1.0,S2-EO,3.0,P6,slice,S2,theta,1.1152588886073856e-09,9.875,Oz
1.0,S2-EO,4.0,P6,post,S2,theta,1.3407025107661224e-09,9.875,O2
1.0,S2-EO,4.0,P6,pre,S2,theta,1.645749319429266e-09,9.875,O2
1.0,S2-EO,4.0,P6,slice,S2,theta,9.785450998377415e-10,9.875,O2
1.0,S2-EO,5.0,P6,post,S2,theta,2.9022957062295246e-09,9.875,P4
1.0,S2-EO,5.0,P6,pre,S2,theta,5.104392872089176e-09,9.875,P4
1.0,S2-EO,5.0,P6,slice,S2,theta,4.343639216733715e-09,9.875,P4
2.0,S2-EC,0.0,P6,post,S2,theta,3.6398265864512886e-09,9.875,Pz
2.0,S2-EC,0.0,P6,pre,S2,theta,1.206418534340856e-09,9.875,Pz
2.0,S2-EC,0.0,P6,slice,S2,theta,2.2761715466143895e-09,9.875,Pz
2.0,S2-EC,1.0,P6,post,S2,theta,5.300730252943169e-09,9.875,P3
2.0,S2-EC,1.0,P6,pre,S2,theta,1.265209866965204e-09,9.875,P3
2.0,S2-EC,1.0,P6,slice,S2,theta,1.280678158967361e-09,9.875,P3
2.0,S2-EC,2.0,P6,post,S2,theta,1.0043894479095846e-09,9.875,O1
2.0,S2-EC,2.0,P6,pre,S2,theta,1.2049603781022125e-09,9.875,O1
2.0,S2-EC,2.0,P6,slice,S2,theta,7.679919924299755e-10,9.875,O1
2.0,S2-EC,3.0,P6,post,S2,theta,1.924017054026205e-09,9.875,Oz
2.0,S2-EC,3.0,P6,pre,S2,theta,3.2906724829225367e-09,9.875,Oz
2.0,S2-EC,3.0,P6,slice,S2,theta,6.842678875330152e-10,9.875,Oz
2.0,S2-EC,4.0,P6,post,S2,theta,1.3528712394260126e-09,9.875,O2
2.0,S2-EC,4.0,P6,pre,S2,theta,1.3848757424475632e-09,9.875,O2
2.0,S2-EC,4.0,P6,slice,S2,theta,8.731167968960341e-10,9.875,O2
2.0,S2-EC,5.0,P6,post,S2,theta,4.845269513468407e-09,9.875,P4
2.0,S2-EC,5.0,P6,pre,S2,theta,2.5339213520688187e-09,9.875,P4
2.0,S2-EC,5.0,P6,slice,S2,theta,1.2601782355592043e-09,9.875,P4
2.0,S2-EO,0.0,P6,post,S2,theta,3.609679611587687e-09,9.875,Pz
2.0,S2-EO,0.0,P6,pre,S2,theta,2.31801630874272e-09,9.875,Pz
2.0,S2-EO,0.0,P6,slice,S2,theta,3.990140305145286e-09,9.875,Pz
2.0,S2-EO,1.0,P6,post,S2,theta,1.4125162950032218e-09,9.875,P3
2.0,S2-EO,1.0,P6,pre,S2,theta,1.5764333738371118e-09,9.875,P3
2.0,S2-EO,1.0,P6,slice,S2,theta,1.9695500504171634e-09,9.875,P3
2.0,S2-EO,2.0,P6,post,S2,theta,1.7953142728073305e-09,9.875,O1
2.0,S2-EO,2.0,P6,pre,S2,theta,9.939781676252247e-10,9.875,O1
2.0,S2-EO,2.0,P6,slice,S2,theta,7.816534409525945e-10,9.875,O1
2.0,S2-EO,3.0,P6,post,S2,theta,9.889810156779964e-10,9.875,Oz
2.0,S2-EO,3.0,P6,pre,S2,theta,1.2931458423811847e-09,9.875,Oz
2.0,S2-EO,3.0,P6,slice,S2,theta,1.021094071751428e-09,9.875,Oz
2.0,S2-EO,4.0,P6,post,S2,theta,2.8995011522549495e-09,9.875,O2
2.0,S2-EO,4.0,P6,pre,S2,theta,2.1006848678112365e-09,9.875,O2
2.0,S2-EO,4.0,P6,slice,S2,theta,1.0233318353253225e-09,9.875,O2
2.0,S2-EO,5.0,P6,post,S2,theta,2.3988260445734483e-09,9.875,P4
2.0,S2-EO,5.0,P6,pre,S2,theta,4.021446628727857e-09,9.875,P4
2.0,S2-EO,5.0,P6,slice,S2,theta,4.0107591303787684e-09,9.875,P4
3.0,S2-EC,0.0,P6,post,S2,theta,7.670328871522101e-09,9.875,Pz
3.0,S2-EC,0.0,P6,pre,S2,theta,2.950040790466315e-09,9.875,Pz
3.0,S2-EC,0.0,P6,slice,S2,theta,4.647692976587927e-09,9.875,Pz
3.0,S2-EC,1.0,P6,post,S2,theta,4.979654719785051e-09,9.875,P3
3.0,S2-EC,1.0,P6,pre,S2,theta,3.193350447754758e-09,9.875,P3
3.0,S2-EC,1.0,P6,slice,S2,theta,4.147458659000857e-09,9.875,P3
3.0,S2-EC,2.0,P6,post,S2,theta,1.373953190584404e-09,9.875,O1
3.0,S2-EC,2.0,P6,pre,S2,theta,2.2884802584363005e-09,9.875,O1
3.0,S2-EC,2.0,P6,slice,S2,theta,1.4649223365451441e-09,9.875,O1
3.0,S2-EC,3.0,P6,post,S2,theta,6.84014892454421e-10,9.875,Oz
3.0,S2-EC,3.0,P6,pre,S2,theta,2.4773926311621253e-09,9.875,Oz
3.0,S2-EC,3.0,P6,slice,S2,theta,1.4066886089298266e-09,9.875,Oz
3.0,S2-EC,4.0,P6,post,S2,theta,1.6909947457608621e-09,9.875,O2
3.0,S2-EC,4.0,P6,pre,S2,theta,3.053728436320317e-09,9.875,O2
3.0,S2-EC,4.0,P6,slice,S2,theta,1.766286243482719e-09,9.875,O2
3.0,S2-EC,5.0,P6,post,S2,theta,7.710503762060035e-09,9.875,P4
3.0,S2-EC,5.0,P6,pre,S2,theta,2.8518968246861456e-09,9.875,P4
3.0,S2-EC,5.0,P6,slice,S2,theta,4.565982174022784e-09,9.875,P4
3.0,S2-EO,0.0,P6,post,S2,theta,6.570949103938698e-09,9.875,Pz
3.0,S2-EO,0.0,P6,pre,S2,theta,4.334405599008984e-09,9.875,Pz
3.0,S2-EO,0.0,P6,slice,S2,theta,4.790659392520232e-09,9.875,Pz
3.0,S2-EO,1.0,P6,post,S2,theta,7.0563063312014095e-09,9.875,P3
3.0,S2-EO,1.0,P6,pre,S2,theta,2.565640100849803e-09,9.875,P3
3.0,S2-EO,1.0,P6,slice,S2,theta,3.127642385495474e-09,9.875,P3
3.0,S2-EO,2.0,P6,post,S2,theta,1.5483211627199106e-09,9.875,O1
3.0,S2-EO,2.0,P6,pre,S2,theta,1.0446455412805702e-09,9.875,O1
3.0,S2-EO,2.0,P6,slice,S2,theta,8.922109099804959e-10,9.875,O1
3.0,S2-EO,3.0,P6,post,S2,theta,1.7710398889134332e-09,9.875,Oz
3.0,S2-EO,3.0,P6,pre,S2,theta,1.5296571047946385e-09,9.875,Oz
3.0,S2-EO,3.0,P6,slice,S2,theta,1.1567919979725912e-09,9.875,Oz
3.0,S2-EO,4.0,P6,post,S2,theta,1.3514274180003742e-09,9.875,O2
3.0,S2-EO,4.0,P6,pre,S2,theta,1.2434508630742478e-09,9.875,O2
3.0,S2-EO,4.0,P6,slice,S2,theta,1.2073459435808343e-09,9.875,O2
3.0,S2-EO,5.0,P6,post,S2,theta,6.747235992679061e-09,9.875,P4
3.0,S2-EO,5.0,P6,pre,S2,theta,3.958478693338854e-09,9.875,P4
3.0,S2-EO,5.0,P6,slice,S2,theta,4.0319996231553645e-09,9.875,P4
4.0,S2-EC,0.0,P6,post,S2,theta,4.337740002433911e-09,9.875,Pz
4.0,S2-EC,0.0,P6,pre,S2,theta,8.395948887751538e-09,9.875,Pz
4.0,S2-EC,0.0,P6,slice,S2,theta,6.426086364645038e-09,9.875,Pz
4.0,S2-EC,1.0,P6,post,S2,theta,4.0544396428224585e-09,9.875,P3
4.0,S2-EC,1.0,P6,pre,S2,theta,3.697946218254146e-09,9.875,P3
4.0,S2-EC,1.0,P6,slice,S2,theta,3.811139841899561e-09,9.875,P3
4.0,S2-EC,2.0,P6,post,S2,theta,3.1380634285728396e-09,9.875,O1
4.0,S2-EC,2.0,P6,pre,S2,theta,1.3303546314146894e-09,9.875,O1
4.0,S2-EC,2.0,P6,slice,S2,theta,1.988708310127919e-09,9.875,O1
4.0,S2-EC,3.0,P6,post,S2,theta,4.541435069310493e-09,9.875,Oz
4.0,S2-EC,3.0,P6,pre,S2,theta,2.8212554088472616e-09,9.875,Oz
4.0,S2-EC,3.0,P6,slice,S2,theta,1.5839153257320151e-09,9.875,Oz
4.0,S2-EC,4.0,P6,post,S2,theta,2.5818189482142454e-09,9.875,O2
4.0,S2-EC,4.0,P6,pre,S2,theta,1.4487541101779473e-09,9.875,O2
4.0,S2-EC,4.0,P6,slice,S2,theta,2.1565596288984585e-09,9.875,O2
4.0,S2-EC,5.0,P6,post,S2,theta,3.2505786851102222e-09,9.875,P4
4.0,S2-EC,5.0,P6,pre,S2,theta,6.995836608778274e-09,9.875,P4
4.0,S2-EC,5.0,P6,slice,S2,theta,4.7711624138892805e-09,9.875,P4
4.0,S2-EO,0.0,P6,post,S2,theta,3.384996679320135e-09,9.875,Pz
4.0,S2-EO,0.0,P6,pre,S2,theta,3.1148934745986686e-09,9.875,Pz
4.0,S2-EO,0.0,P6,slice,S2,theta,3.0815666449103075e-09,9.875,Pz
4.0,S2-EO,1.0,P6,post,S2,theta,2.803554730656274e-09,9.875,P3
4.0,S2-EO,1.0,P6,pre,S2,theta,2.821408406644929e-09,9.875,P3
4.0,S2-EO,1.0,P6,slice,S2,theta,1.8571931825612626e-09,9.875,P3
4.0,S2-EO,2.0,P6,post,S2,theta,5.422942849179208e-10,9.875,O1
4.0,S2-EO,2.0,P6,pre,S2,theta,7.129607779790583e-10,9.875,O1
4.0,S2-EO,2.0,P6,slice,S2,theta,6.992235577501656e-10,9.875,O1
4.0,S2-EO,3.0,P6,post,S2,theta,4.4913201583778906e-10,9.875,Oz
4.0,S2-EO,3.0,P6,pre,S2,theta,6.032767480647224e-10,9.875,Oz
