epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-EC,0.0,P45,post,S5,alpha,3.7323414925684824e-09,11.375,Pz
0.0,S5-EC,0.0,P45,pre,S5,alpha,8.169199154611017e-09,11.375,Pz
0.0,S5-EC,0.0,P45,slice,S5,alpha,5.893337937055507e-09,11.375,Pz
0.0,S5-EC,1.0,P45,post,S5,alpha,3.3856877425568996e-09,11.375,P3
0.0,S5-EC,1.0,P45,pre,S5,alpha,3.9349277762136434e-09,11.375,P3
0.0,S5-EC,1.0,P45,slice,S5,alpha,2.9693009329980147e-09,11.375,P3
0.0,S5-EC,2.0,P45,post,S5,alpha,5.623835113622575e-09,11.375,O1
0.0,S5-EC,2.0,P45,pre,S5,alpha,6.271810979856416e-09,11.375,O1
0.0,S5-EC,2.0,P45,slice,S5,alpha,4.0179133528269796e-09,11.375,O1
0.0,S5-EC,3.0,P45,post,S5,alpha,1.665495778071103e-09,11.375,Oz
0.0,S5-EC,3.0,P45,pre,S5,alpha,1.0212642317796679e-08,11.375,Oz
0.0,S5-EC,3.0,P45,slice,S5,alpha,5.622183152244922e-09,11.375,Oz
0.0,S5-EC,4.0,P45,post,S5,alpha,3.5144943208372848e-09,11.375,O2
0.0,S5-EC,4.0,P45,pre,S5,alpha,9.982723969575249e-09,11.375,O2
0.0,S5-EC,4.0,P45,slice,S5,alpha,1.2042250601744175e-08,11.375,O2
0.0,S5-EC,5.0,P45,post,S5,alpha,3.951949966333683e-09,11.375,P4
0.0,S5-EC,5.0,P45,pre,S5,alpha,9.613526857371289e-09,11.375,P4
0.0,S5-EC,5.0,P45,slice,S5,alpha,1.167385222874195e-08,11.375,P4
0.0,S5-EO,0.0,P45,post,S5,alpha,1.7550279512561793e-10,11.375,Pz
0.0,S5-EO,0.0,P45,pre,S5,alpha,1.789893604421321e-09,11.375,Pz
0.0,S5-EO,0.0,P45,slice,S5,alpha,1.6497365011369637e-09,11.375,Pz
0.0,S5-EO,1.0,P45,post,S5,alpha,2.355259985011211e-10,11.375,P3
0.0,S5-EO,1.0,P45,pre,S5,alpha,2.295607684915272e-09,11.375,P3
0.0,S5-EO,1.0,P45,slice,S5,alpha,1.0427852780171853e-09,11.375,P3
0.0,S5-EO,2.0,P45,post,S5,alpha,3.058390271444869e-10,11.375,O1
0.0,S5-EO,2.0,P45,pre,S5,alpha,3.849126099328799e-10,11.375,O1
0.0,S5-EO,2.0,P45,slice,S5,alpha,7.304603346889941e-10,11.375,O1
0.0,S5-EO,3.0,P45,post,S5,alpha,1.793176551507704e-10,11.375,Oz
0.0,S5-EO,3.0,P45,pre,S5,alpha,1.1358817446047878e-09,11.375,Oz
0.0,S5-EO,3.0,P45,slice,S5,alpha,9.410316809827886e-10,11.375,Oz
0.0,S5-EO,4.0,P45,post,S5,alpha,3.530853687184881e-10,11.375,O2
0.0,S5-EO,4.0,P45,pre,S5,alpha,1.9406072299978723e-09,11.375,O2
0.0,S5-EO,4.0,P45,slice,S5,alpha,1.3475837314395177e-09,11.375,O2
0.0,S5-EO,5.0,P45,post,S5,alpha,3.274815098020929e-10,11.375,P4
0.0,S5-EO,5.0,P45,pre,S5,alpha,1.5980900248320486e-09,11.375,P4
0.0,S5-EO,5.0,P45,slice,S5,alpha,2.5157392329039622e-09,11.375,P4
1.0,S5-EC,0.0,P45,post,S5,alpha,5.877336147561046e-09,11.375,Pz
1.0,S5-EC,0.0,P45,pre,S5,alpha,3.204646984093474e-09,11.375,Pz
1.0,S5-EC,0.0,P45,slice,S5,alpha,2.1696258309884e-09,11.375,Pz
1.0,S5-EC,1.0,P45,post,S5,alpha,3.261909154000428e-09,11.375,P3
1.0,S5-EC,1.0,P45,pre,S5,alpha,2.066711095850048e-09,11.375,P3
1.0,S5-EC,1.0,P45,slice,S5,alpha,1.2457119286772407e-09,11.375,P3
1.0,S5-EC,2.0,P45,post,S5,alpha,1.7020506648084174e-09,11.375,O1
1.0,S5-EC,2.0,P45,pre,S5,alpha,5.609166305211423e-09,11.375,O1
1.0,S5-EC,2.0,P45,slice,S5,alpha,2.3433654812679637e-09,11.375,O1
1.0,S5-EC,3.0,P45,post,S5,alpha,4.730524790170389e-09,11.375,Oz
1.0,S5-EC,3.0,P45,pre,S5,alpha,2.023650188903689e-09,11.375,Oz
1.0,S5-EC,3.0,P45,slice,S5,alpha,1.5175564662591483e-09,11.375,Oz
1.0,S5-EC,4.0,P45,post,S5,alpha,3.953097464031914e-09,11.375,O2
1.0,S5-EC,4.0,P45,pre,S5,alpha,2.3500192080892125e-09,11.375,O2
1.0,S5-EC,4.0,P45,slice,S5,alpha,2.610007653997328e-09,11.375,O2
1.0,S5-EC,5.0,P45,post,S5,alpha,5.440075268840785e-09,11.375,P4
1.0,S5-EC,5.0,P45,pre,S5,alpha,1.2948467105857218e-09,11.375,P4
1.0,S5-EC,5.0,P45,slice,S5,alpha,2.535421697067728e-09,11.375,P4
1.0,S5-EO,0.0,P45,post,S5,alpha,1.1994590181221845e-09,11.375,Pz
1.0,S5-EO,0.0,P45,pre,S5,alpha,6.594694548189094e-10,11.375,Pz
1.0,S5-EO,0.0,P45,slice,S5,alpha,8.471024342309997e-10,11.375,Pz
1.0,S5-EO,1.0,P45,post,S5,alpha,4.4683101376830937e-10,11.375,P3
1.0,S5-EO,1.0,P45,pre,S5,alpha,8.129073629725034e-10,11.375,P3
1.0,S5-EO,1.0,P45,slice,S5,alpha,4.709997388534958e-10,11.375,P3
1.0,S5-EO,2.0,P45,post,S5,alpha,3.5057264921974677e-10,11.375,O1
1.0,S5-EO,2.0,P45,pre,S5,alpha,5.565975651617858e-10,11.375,O1
1.0,S5-EO,2.0,P45,slice,S5,alpha,3.2692036252873466e-10,11.375,O1
1.0,S5-EO,3.0,P45,post,S5,alpha,6.27094045202239e-10,11.375,Oz
1.0,S5-EO,3.0,P45,pre,S5,alpha,4.854127037436163e-10,11.375,Oz
1.0,S5-EO,3.0,P45,slice,S5,alpha,4.264567460545318e-10,11.375,Oz
1.0,S5-EO,4.0,P45,post,S5,alpha,1.129798836405832e-09,11.375,O2
1.0,S5-EO,4.0,P45,pre,S5,alpha,4.614639450123943e-10,11.375,O2
1.0,S5-EO,4.0,P45,slice,S5,alpha,5.606753249160404e-10,11.375,O2
1.0,S5-EO,5.0,P45,post,S5,alpha,1.5310286085588347e-09,11.375,P4
1.0,S5-EO,5.0,P45,pre,S5,alpha,6.265465958351481e-10,11.375,P4
1.0,S5-EO,5.0,P45,slice,S5,alpha,1.2106867924955845e-09,11.375,P4
2.0,S5-EC,0.0,P45,post,S5,alpha,4.267286196862513e-09,11.375,Pz
2.0,S5-EC,0.0,P45,pre,S5,alpha,7.603853561272144e-09,11.375,Pz
2.0,S5-EC,0.0,P45,slice,S5,alpha,7.1452176276852755e-09,11.375,Pz
2.0,S5-EC,1.0,P45,post,S5,alpha,1.4419795917080248e-09,11.375,P3
2.0,S5-EC,1.0,P45,pre,S5,alpha,1.0801716208945923e-09,11.375,P3
2.0,S5-EC,1.0,P45,slice,S5,alpha,5.657268666418611e-09,11.375,P3
2.0,S5-EC,2.0,P45,post,S5,alpha,4.1866485840205856e-10,11.375,O1
2.0,S5-EC,2.0,P45,pre,S5,alpha,2.325480687798439e-09,11.375,O1
2.0,S5-EC,2.0,P45,slice,S5,alpha,1.2849752054593189e-08,11.375,O1
2.0,S5-EC,3.0,P45,post,S5,alpha,2.1428615320346854e-09,11.375,Oz
2.0,S5-EC,3.0,P45,pre,S5,alpha,6.434455498108703e-09,11.375,Oz
2.0,S5-EC,3.0,P45,slice,S5,alpha,1.0971203081928957e-08,11.375,Oz
2.0,S5-EC,4.0,P45,post,S5,alpha,7.910735786417137e-09,11.375,O2
2.0,S5-EC,4.0,P45,pre,S5,alpha,1.0638875871129142e-08,11.375,O2
2.0,S5-EC,4.0,P45,slice,S5,alpha,1.6085201959587965e-08,11.375,O2
2.0,S5-EC,5.0,P45,post,S5,alpha,4.002610880954642e-09,11.375,P4
2.0,S5-EC,5.0,P45,pre,S5,alpha,8.741029572051814e-09,11.375,P4
2.0,S5-EC,5.0,P45,slice,S5,alpha,9.883818065763335e-09,11.375,P4
2.0,S5-EO,0.0,P45,post,S5,alpha,5.274777909043653e-10,11.375,Pz
2.0,S5-EO,0.0,P45,pre,S5,alpha,7.405193608761573e-10,11.375,Pz
2.0,S5-EO,0.0,P45,slice,S5,alpha,5.863378204265464e-10,11.375,Pz
2.0,S5-EO,1.0,P45,post,S5,alpha,5.153829623166759e-10,11.375,P3
2.0,S5-EO,1.0,P45,pre,S5,alpha,4.97072216446545e-10,11.375,P3
2.0,S5-EO,1.0,P45,slice,S5,alpha,5.248763110656307e-10,11.375,P3
2.0,S5-EO,2.0,P45,post,S5,alpha,4.4898170669509644e-10,11.375,O1
2.0,S5-EO,2.0,P45,pre,S5,alpha,3.934638248457227e-10,11.375,O1
2.0,S5-EO,2.0,P45,slice,S5,alpha,4.5380016409199095e-10,11.375,O1
