epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-EC,0.0,P40,post,S5,alpha,2.322003965592765e-08,11.375,Pz
0.0,S5-EC,0.0,P40,pre,S5,alpha,4.388391552624185e-09,11.375,Pz
0.0,S5-EC,0.0,P40,slice,S5,alpha,9.64098633567762e-09,11.375,Pz
0.0,S5-EC,1.0,P40,post,S5,alpha,1.991103721510332e-08,11.375,P3
0.0,S5-EC,1.0,P40,pre,S5,alpha,8.494199519515762e-09,11.375,P3
0.0,S5-EC,1.0,P40,slice,S5,alpha,1.1547327250663705e-08,11.375,P3
0.0,S5-EC,2.0,P40,post,S5,alpha,3.580781184930096e-08,11.375,O1
0.0,S5-EC,2.0,P40,pre,S5,alpha,3.136001882446087e-08,11.375,O1
0.0,S5-EC,2.0,P40,slice,S5,alpha,1.605493444513994e-08,11.375,O1
0.0,S5-EC,3.0,P40,post,S5,alpha,1.922175037308113e-08,11.375,Oz
0.0,S5-EC,3.0,P40,pre,S5,alpha,1.759445933462812e-08,11.375,Oz
0.0,S5-EC,3.0,P40,slice,S5,alpha,7.320348163600633e-09,11.375,Oz
0.0,S5-EC,4.0,P40,post,S5,alpha,1.653444328618491e-08,11.375,O2
0.0,S5-EC,4.0,P40,pre,S5,alpha,1.4169858838060196e-08,11.375,O2
0.0,S5-EC,4.0,P40,slice,S5,alpha,8.938328823533622e-09,11.375,O2
0.0,S5-EC,5.0,P40,post,S5,alpha,1.1674696059319803e-08,11.375,P4
0.0,S5-EC,5.0,P40,pre,S5,alpha,5.385806003974179e-09,11.375,P4
0.0,S5-EC,5.0,P40,slice,S5,alpha,7.84964278677214e-09,11.375,P4
0.0,S5-EO,0.0,P40,post,S5,alpha,7.686364114887967e-10,11.375,Pz
0.0,S5-EO,0.0,P40,pre,S5,alpha,9.266809117408768e-10,11.375,Pz
0.0,S5-EO,0.0,P40,slice,S5,alpha,1.7851121138994962e-09,11.375,Pz
0.0,S5-EO,1.0,P40,post,S5,alpha,1.0831859345741406e-09,11.375,P3
0.0,S5-EO,1.0,P40,pre,S5,alpha,8.676987862400822e-10,11.375,P3
0.0,S5-EO,1.0,P40,slice,S5,alpha,1.2187789623238927e-09,11.375,P3
0.0,S5-EO,2.0,P40,post,S5,alpha,9.418154936548222e-10,11.375,O1
0.0,S5-EO,2.0,P40,pre,S5,alpha,2.0544595519001085e-10,11.375,O1
0.0,S5-EO,2.0,P40,slice,S5,alpha,1.4576761463436593e-09,11.375,O1
0.0,S5-EO,3.0,P40,post,S5,alpha,1.513927961034113e-09,11.375,Oz
0.0,S5-EO,3.0,P40,pre,S5,alpha,4.2575095360097714e-10,11.375,Oz
0.0,S5-EO,3.0,P40,slice,S5,alpha,2.5880165484303144e-09,11.375,Oz
0.0,S5-EO,4.0,P40,post,S5,alpha,1.9615315300809863e-09,11.375,O2
0.0,S5-EO,4.0,P40,pre,S5,alpha,9.055195173508602e-10,11.375,O2
