epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-EC,0.0,P24,post,S2,theta,6.66951690634961e-09,10.5,Pz
0.0,S2-EC,0.0,P24,pre,S2,theta,2.0358244772968062e-09,10.5,Pz
0.0,S2-EC,0.0,P24,slice,S2,theta,4.1693281739617584e-09,10.5,Pz
0.0,S2-EC,1.0,P24,post,S2,theta,6.0766790629136326e-09,10.5,P3
0.0,S2-EC,1.0,P24,pre,S2,theta,2.0622344278163465e-09,10.5,P3
0.0,S2-EC,1.0,P24,slice,S2,theta,2.4283434021165837e-09,10.5,P3
0.0,S2-EC,2.0,P24,post,S2,theta,2.863043745527112e-09,10.5,O1
0.0,S2-EC,2.0,P24,pre,S2,theta,1.841924729716695e-09,10.5,O1
0.0,S2-EC,2.0,P24,slice,S2,theta,2.6611220150176355e-09,10.5,O1
0.0,S2-EC,3.0,P24,post,S2,theta,4.6908932055017705e-09,10.5,Oz
0.0,S2-EC,3.0,P24,pre,S2,theta,2.069603820396174e-09,10.5,Oz
0.0,S2-EC,3.0,P24,slice,S2,theta,2.078094804505801e-09,10.5,Oz
0.0,S2-EC,4.0,P24,post,S2,theta,5.711664779351127e-09,10.5,O2
0.0,S2-EC,4.0,P24,pre,S2,theta,1.177855212947607e-09,10.5,O2
0.0,S2-EC,4.0,P24,slice,S2,theta,1.808322417172703e-09,10.5,O2
0.0,S2-EC,5.0,P24,post,S2,theta,8.120377370374967e-09,10.5,P4
0.0,S2-EC,5.0,P24,pre,S2,theta,3.935903691019275e-09,10.5,P4
0.0,S2-EC,5.0,P24,slice,S2,theta,4.255593283122214e-09,10.5,P4
0.0,S2-EO,0.0,P24,post,S2,theta,2.7687248149302095e-09,10.5,Pz
0.0,S2-EO,0.0,P24,pre,S2,theta,7.204026179381258e-09,10.5,Pz
0.0,S2-EO,0.0,P24,slice,S2,theta,1.5337398952210528e-09,10.5,Pz
0.0,S2-EO,1.0,P24,post,S2,theta,8.252172368906938e-10,10.5,P3
0.0,S2-EO,1.0,P24,pre,S2,theta,1.3922873952073893e-09,10.5,P3
0.0,S2-EO,1.0,P24,slice,S2,theta,7.394849688353159e-10,10.5,P3
0.0,S2-EO,2.0,P24,post,S2,theta,1.68399041338595e-09,10.5,O1
0.0,S2-EO,2.0,P24,pre,S2,theta,1.390605781900265e-09,10.5,O1
0.0,S2-EO,2.0,P24,slice,S2,theta,4.804153446035402e-10,10.5,O1
0.0,S2-EO,3.0,P24,post,S2,theta,7.165596089639217e-10,10.5,Oz
0.0,S2-EO,3.0,P24,pre,S2,theta,9.191662644189749e-10,10.5,Oz
0.0,S2-EO,3.0,P24,slice,S2,theta,4.2666618547141726e-10,10.5,Oz
0.0,S2-EO,4.0,P24,post,S2,theta,2.145735699046224e-09,10.5,O2
0.0,S2-EO,4.0,P24,pre,S2,theta,1.5450121973484896e-09,10.5,O2
0.0,S2-EO,4.0,P24,slice,S2,theta,6.316329546175078e-10,10.5,O2
0.0,S2-EO,5.0,P24,post,S2,theta,2.9105511898195764e-09,10.5,P4
0.0,S2-EO,5.0,P24,pre,S2,theta,4.69626889550221e-09,10.5,P4
0.0,S2-EO,5.0,P24,slice,S2,theta,1.4391272576230214e-09,10.5,P4
1.0,S2-EC,0.0,P24,post,S2,theta,3.335017625124708e-09,10.5,Pz
1.0,S2-EC,0.0,P24,pre,S2,theta,4.158909408655399e-09,10.5,Pz
1.0,S2-EC,0.0,P24,slice,S2,theta,4.27332991380107e-09,10.5,Pz
1.0,S2-EC,1.0,P24,post,S2,theta,3.775683416015677e-09,10.5,P3
1.0,S2-EC,1.0,P24,pre,S2,theta,2.5266185530605175e-09,10.5,P3
1.0,S2-EC,1.0,P24,slice,S2,theta,3.5653949366101794e-09,10.5,P3
1.0,S2-EC,2.0,P24,post,S2,theta,9.958295197781108e-09,10.5,O1
1.0,S2-EC,2.0,P24,pre,S2,theta,4.972496074522435e-09,10.5,O1
