epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-EC,0.0,P5,post,S5,theta,2.71268571015426e-09,10.0,Pz
0.0,S5-EC,0.0,P5,pre,S5,theta,6.498061086574081e-09,10.0,Pz
0.0,S5-EC,0.0,P5,slice,S5,theta,3.549014433348512e-09,10.0,Pz
0.0,S5-EC,1.0,P5,post,S5,theta,4.29563490754794e-09,10.0,P3
0.0,S5-EC,1.0,P5,pre,S5,theta,3.688922530406189e-09,10.0,P3
0.0,S5-EC,1.0,P5,slice,S5,theta,3.785394483661533e-09,10.0,P3
0.0,S5-EC,2.0,P5,post,S5,theta,2.792743061085503e-09,10.0,O1
0.0,S5-EC,2.0,P5,pre,S5,theta,8.309531577181955e-10,10.0,O1
0.0,S5-EC,2.0,P5,slice,S5,theta,2.3276914036362184e-09,10.0,O1
0.0,S5-EC,3.0,P5,post,S5,theta,1.432019045122724e-09,10.0,Oz
0.0,S5-EC,3.0,P5,pre,S5,theta,3.6400826755738803e-09,10.0,Oz
0.0,S5-EC,3.0,P5,slice,S5,theta,1.933540325460828e-09,10.0,Oz
0.0,S5-EC,4.0,P5,post,S5,theta,4.6153533891745505e-09,10.0,O2
0.0,S5-EC,4.0,P5,pre,S5,theta,9.127054504744054e-10,10.0,O2
0.0,S5-EC,4.0,P5,slice,S5,theta,2.227963132529309e-09,10.0,O2
0.0,S5-EC,5.0,P5,post,S5,theta,2.738837834844685e-09,10.0,P4
0.0,S5-EC,5.0,P5,pre,S5,theta,5.619309135238816e-09,10.0,P4
0.0,S5-EC,5.0,P5,slice,S5,theta,3.87628187072729e-09,10.0,P4
0.0,S5-EO,0.0,P5,post,S5,theta,2.250426633826209e-08,10.0,Pz
0.0,S5-EO,0.0,P5,pre,S5,theta,6.818266617320249e-09,10.0,Pz
0.0,S5-EO,0.0,P5,slice,S5,theta,3.4271623999001758e-09,10.0,Pz
0.0,S5-EO,1.0,P5,post,S5,theta,2.59019922894459e-09,10.0,P3
0.0,S5-EO,1.0,P5,pre,S5,theta,1.778232689892739e-08,10.0,P3
0.0,S5-EO,1.0,P5,slice,S5,theta,1.9030469183368333e-09,10.0,P3
0.0,S5-EO,2.0,P5,post,S5,theta,2.417071218067518e-09,10.0,O1
0.0,S5-EO,2.0,P5,pre,S5,theta,5.707107564727159e-09,10.0,O1
0.0,S5-EO,2.0,P5,slice,S5,theta,1.7389193651091585e-09,10.0,O1
0.0,S5-EO,3.0,P5,post,S5,theta,1.1110590988452772e-08,10.0,Oz
0.0,S5-EO,3.0,P5,pre,S5,theta,3.892780284855283e-09,10.0,Oz
0.0,S5-EO,3.0,P5,slice,S5,theta,2.278505908750373e-09,10.0,Oz
0.0,S5-EO,4.0,P5,post,S5,theta,2.3653246190921566e-09,10.0,O2
0.0,S5-EO,4.0,P5,pre,S5,theta,5.3021663196009745e-09,10.0,O2
0.0,S5-EO,4.0,P5,slice,S5,theta,2.406398595909308e-09,10.0,O2
0.0,S5-EO,5.0,P5,post,S5,theta,1.880691701299521e-08,10.0,P4
0.0,S5-EO,5.0,P5,pre,S5,theta,1.510358396875793e-08,10.0,P4
0.0,S5-EO,5.0,P5,slice,S5,theta,6.228517188448237e-09,10.0,P4
1.0,S5-EC,0.0,P5,post,S5,theta,1.2788616145795226e-08,10.0,Pz
1.0,S5-EC,0.0,P5,pre,S5,theta,3.3601637528784786e-09,10.0,Pz
1.0,S5-EC,0.0,P5,slice,S5,theta,4.768692638097466e-09,10.0,Pz
1.0,S5-EC,1.0,P5,post,S5,theta,2.259816946768794e-08,10.0,P3
1.0,S5-EC,1.0,P5,pre,S5,theta,7.2974775072797005e-09,10.0,P3
1.0,S5-EC,1.0,P5,slice,S5,theta,4.4010741562277656e-09,10.0,P3
1.0,S5-EC,2.0,P5,post,S5,theta,3.392132937057377e-09,10.0,O1
1.0,S5-EC,2.0,P5,pre,S5,theta,2.9173547819017427e-09,10.0,O1
1.0,S5-EC,2.0,P5,slice,S5,theta,2.0414018009775357e-09,10.0,O1
1.0,S5-EC,3.0,P5,post,S5,theta,3.637477503278742e-09,10.0,Oz
1.0,S5-EC,3.0,P5,pre,S5,theta,4.68891871311739e-09,10.0,Oz
1.0,S5-EC,3.0,P5,slice,S5,theta,1.9420344735123404e-09,10.0,Oz
1.0,S5-EC,4.0,P5,post,S5,theta,2.7349814152541014e-09,10.0,O2
1.0,S5-EC,4.0,P5,pre,S5,theta,3.86029126230666e-09,10.0,O2
1.0,S5-EC,4.0,P5,slice,S5,theta,2.1478344381823433e-09,10.0,O2
1.0,S5-EC,5.0,P5,post,S5,theta,3.4948859682036695e-09,10.0,P4
1.0,S5-EC,5.0,P5,pre,S5,theta,1.571879512099582e-09,10.0,P4
1.0,S5-EC,5.0,P5,slice,S5,theta,4.9365732346288685e-09,10.0,P4
1.0,S5-EO,0.0,P5,post,S5,theta,2.1513428746964494e-08,10.0,Pz
1.0,S5-EO,0.0,P5,pre,S5,theta,7.705775478080684e-09,10.0,Pz
1.0,S5-EO,0.0,P5,slice,S5,theta,4.315345175083632e-09,10.0,Pz
1.0,S5-EO,1.0,P5,post,S5,theta,1.9280804797420602e-08,10.0,P3
1.0,S5-EO,1.0,P5,pre,S5,theta,6.9341296846885835e-09,10.0,P3
1.0,S5-EO,1.0,P5,slice,S5,theta,4.297105691852434e-09,10.0,P3
1.0,S5-EO,2.0,P5,post,S5,theta,2.4650231063180862e-08,10.0,O1
1.0,S5-EO,2.0,P5,pre,S5,theta,6.718499514976294e-09,10.0,O1
1.0,S5-EO,2.0,P5,slice,S5,theta,4.191767885718709e-09,10.0,O1
1.0,S5-EO,3.0,P5,post,S5,theta,1.1261625972874316e-08,10.0,Oz
1.0,S5-EO,3.0,P5,pre,S5,theta,2.8977132875406393e-09,10.0,Oz
1.0,S5-EO,3.0,P5,slice,S5,theta,2.3641803101325453e-09,10.0,Oz
1.0,S5-EO,4.0,P5,post,S5,theta,1.864266572660553e-08,10.0,O2
1.0,S5-EO,4.0,P5,pre,S5,theta,2.836982781620889e-09,10.0,O2
1.0,S5-EO,4.0,P5,slice,S5,theta,3.511075095428401e-09,10.0,O2
1.0,S5-EO,5.0,P5,post,S5,theta,1.2709567503425142e-08,10.0,P4
1.0,S5-EO,5.0,P5,pre,S5,theta,5.1575762826240815e-09,10.0,P4
1.0,S5-EO,5.0,P5,slice,S5,theta,2.5386488827447103e-09,10.0,P4
2.0,S5-EC,0.0,P5,post,S5,theta,3.967940738069461e-09,10.0,Pz
2.0,S5-EC,0.0,P5,pre,S5,theta,1.327343921913208e-09,10.0,Pz
2.0,S5-EC,0.0,P5,slice,S5,theta,2.648370321184042e-09,10.0,Pz
2.0,S5-EC,1.0,P5,post,S5,theta,1.1895855555663385e-08,10.0,P3
2.0,S5-EC,1.0,P5,pre,S5,theta,4.384266470095127e-09,10.0,P3
2.0,S5-EC,1.0,P5,slice,S5,theta,1.951003926075257e-09,10.0,P3
