epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-B3,0.0,P8,post,S2,alpha,2.1444706359830832e-09,9.375,Pz
0.0,S2-B3,0.0,P8,pre,S2,alpha,2.540646002127331e-09,9.375,Pz
0.0,S2-B3,0.0,P8,slice,S2,alpha,2.307647188896962e-09,9.375,Pz
0.0,S2-B3,1.0,P8,post,S2,alpha,1.709473628437877e-09,9.375,P3
0.0,S2-B3,1.0,P8,pre,S2,alpha,2.1693828595890783e-09,9.375,P3
0.0,S2-B3,1.0,P8,slice,S2,alpha,1.8561610465328303e-09,9.375,P3
0.0,S2-B3,2.0,P8,post,S2,alpha,1.4941213947309973e-09,9.375,O1
0.0,S2-B3,2.0,P8,pre,S2,alpha,1.9596310364909533e-09,9.375,O1
0.0,S2-B3,2.0,P8,slice,S2,alpha,1.626076331749898e-09,9.375,O1
0.0,S2-B3,3.0,P8,post,S2,alpha,1.7185557967683284e-09,9.375,Oz
0.0,S2-B3,3.0,P8,pre,S2,alpha,2.1011428899361143e-09,9.375,Oz
0.0,S2-B3,3.0,P8,slice,S2,alpha,1.8561258403643805e-09,9.375,Oz
0.0,S2-B3,4.0,P8,post,S2,alpha,2.1550516754900454e-09,9.375,O2
0.0,S2-B3,4.0,P8,pre,S2,alpha,2.423963808975466e-09,9.375,O2
0.0,S2-B3,4.0,P8,slice,S2,alpha,2.307568496695072e-09,9.375,O2
0.0,S2-B3,5.0,P8,post,S2,alpha,2.808291368724908e-09,9.375,P4
0.0,S2-B3,5.0,P8,pre,S2,alpha,2.9596985603260835e-09,9.375,P4
0.0,S2-B3,5.0,P8,slice,S2,alpha,2.9634957709016425e-09,9.375,P4
1.0,S2-B3,0.0,P8,post,S2,alpha,2.4610614526382514e-09,9.375,Pz
1.0,S2-B3,0.0,P8,pre,S2,alpha,2.164602673920057e-09,9.375,Pz
1.0,S2-B3,0.0,P8,slice,S2,alpha,2.3213817488828324e-09,9.375,Pz
1.0,S2-B3,1.0,P8,post,S2,alpha,2.1208035325211147e-09,9.375,P3
1.0,S2-B3,1.0,P8,pre,S2,alpha,1.7247744464160227e-09,9.375,P3
1.0,S2-B3,1.0,P8,slice,S2,alpha,1.8671757183633203e-09,9.375,P3
1.0,S2-B3,2.0,P8,post,S2,alpha,1.995095565084106e-09,9.375,O1
1.0,S2-B3,2.0,P8,pre,S2,alpha,1.5023835067963738e-09,9.375,O1
1.0,S2-B3,2.0,P8,slice,S2,alpha,1.6361781738620802e-09,9.375,O1
1.0,S2-B3,3.0,P8,post,S2,alpha,2.1901450233487767e-09,9.375,Oz
1.0,S2-B3,3.0,P8,pre,S2,alpha,1.7157307059239845e-09,9.375,Oz
1.0,S2-B3,3.0,P8,slice,S2,alpha,1.8672740292987207e-09,9.375,Oz
1.0,S2-B3,4.0,P8,post,S2,alpha,2.564553963718576e-09,9.375,O2
1.0,S2-B3,4.0,P8,pre,S2,alpha,2.1527959990762173e-09,9.375,O2
1.0,S2-B3,4.0,P8,slice,S2,alpha,2.320871308846415e-09,9.375,O2
1.0,S2-B3,5.0,P8,post,S2,alpha,3.1369736158015854e-09,9.375,P4
1.0,S2-B3,5.0,P8,pre,S2,alpha,2.8076303157363984e-09,9.375,P4
1.0,S2-B3,5.0,P8,slice,S2,alpha,2.980907752416194e-09,9.375,P4
2.0,S2-B3,0.0,P8,post,S2,alpha,3.0293140745527734e-09,9.375,Pz
2.0,S2-B3,0.0,P8,pre,S2,alpha,2.6777520250023442e-09,9.375,Pz
2.0,S2-B3,0.0,P8,slice,S2,alpha,2.3574366216429456e-09,9.375,Pz
2.0,S2-B3,1.0,P8,post,S2,alpha,2.5792642826931376e-09,9.375,P3
2.0,S2-B3,1.0,P8,pre,S2,alpha,2.2900222240941783e-09,9.375,P3
2.0,S2-B3,1.0,P8,slice,S2,alpha,1.8960301279102255e-09,9.375,P3
2.0,S2-B3,2.0,P8,post,S2,alpha,2.130599986145756e-09,9.375,O1
2.0,S2-B3,2.0,P8,pre,S2,alpha,2.016367294790236e-09,9.375,O1
2.0,S2-B3,2.0,P8,slice,S2,alpha,1.6611594028203123e-09,9.375,O1
2.0,S2-B3,3.0,P8,post,S2,alpha,2.1989077466124017e-09,9.375,Oz
2.0,S2-B3,3.0,P8,pre,S2,alpha,2.168909235134083e-09,9.375,Oz
2.0,S2-B3,3.0,P8,slice,S2,alpha,1.895588904260865e-09,9.375,Oz
2.0,S2-B3,4.0,P8,post,S2,alpha,2.5261049453207887e-09,9.375,O2
2.0,S2-B3,4.0,P8,pre,S2,alpha,2.5404704922877888e-09,9.375,O2
2.0,S2-B3,4.0,P8,slice,S2,alpha,2.35596335521361e-09,9.375,O2
2.0,S2-B3,5.0,P8,post,S2,alpha,3.1364362109447075e-09,9.375,P4
2.0,S2-B3,5.0,P8,pre,S2,alpha,3.1328631884697806e-09,9.375,P4
2.0,S2-B3,5.0,P8,slice,S2,alpha,3.0262038553006955e-09,9.375,P4
3.0,S2-B3,0.0,P8,post,S2,alpha,2.3337614733194334e-09,9.375,Pz
3.0,S2-B3,0.0,P8,pre,S2,alpha,2.9909554108994206e-09,9.375,Pz
