epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-TO,0.0,P14,post,S2,alpha,4.430767160162334e-09,10.125,Pz
0.0,S2-TO,0.0,P14,pre,S2,alpha,5.384372606114696e-09,10.125,Pz
0.0,S2-TO,0.0,P14,slice,S2,alpha,4.574456808351443e-09,10.125,Pz
0.0,S2-TO,1.0,P14,post,S2,alpha,3.567581544929226e-09,10.125,P3
0.0,S2-TO,1.0,P14,pre,S2,alpha,4.358414861236909e-09,10.125,P3
0.0,S2-TO,1.0,P14,slice,S2,alpha,3.677695611606605e-09,10.125,P3
0.0,S2-TO,2.0,P14,post,S2,alpha,2.9623354019238125e-09,10.125,O1
0.0,S2-TO,2.0,P14,pre,S2,alpha,3.400511312172868e-09,10.125,O1
0.0,S2-TO,2.0,P14,slice,S2,alpha,3.2222733345566832e-09,10.125,O1
0.0,S2-TO,3.0,P14,post,S2,alpha,3.3092482994082187e-09,10.125,Oz
0.0,S2-TO,3.0,P14,pre,S2,alpha,3.645224055725674e-09,10.125,Oz
0.0,S2-TO,3.0,P14,slice,S2,alpha,3.677795453003782e-09,10.125,Oz
0.0,S2-TO,4.0,P14,post,S2,alpha,4.108775175206525e-09,10.125,O2
0.0,S2-TO,4.0,P14,pre,S2,alpha,4.4534872793710974e-09,10.125,O2
0.0,S2-TO,4.0,P14,slice,S2,alpha,4.572054061798757e-09,10.125,O2
0.0,S2-TO,5.0,P14,post,S2,alpha,5.361095757156236e-09,10.125,P4
0.0,S2-TO,5.0,P14,pre,S2,alpha,5.820795223827332e-09,10.125,P4
0.0,S2-TO,5.0,P14,slice,S2,alpha,5.8751523770563055e-09,10.125,P4
1.0,S2-TO,0.0,P14,post,S2,alpha,4.560690628690503e-09,10.125,Pz
1.0,S2-TO,0.0,P14,pre,S2,alpha,4.105644154498205e-09,10.125,Pz
1.0,S2-TO,0.0,P14,slice,S2,alpha,4.537600541479583e-09,10.125,Pz
1.0,S2-TO,1.0,P14,post,S2,alpha,3.650106064900203e-09,10.125,P3
1.0,S2-TO,1.0,P14,pre,S2,alpha,3.2161835844455567e-09,10.125,P3
1.0,S2-TO,1.0,P14,slice,S2,alpha,3.650931236190684e-09,10.125,P3
1.0,S2-TO,2.0,P14,post,S2,alpha,3.086150422334411e-09,10.125,O1
1.0,S2-TO,2.0,P14,pre,S2,alpha,2.7313229862340538e-09,10.125,O1
1.0,S2-TO,2.0,P14,slice,S2,alpha,3.19895479097946e-09,10.125,O1
1.0,S2-TO,3.0,P14,post,S2,alpha,3.478807286725074e-09,10.125,Oz
1.0,S2-TO,3.0,P14,pre,S2,alpha,3.1587360694793596e-09,10.125,Oz
1.0,S2-TO,3.0,P14,slice,S2,alpha,3.650340647960414e-09,10.125,Oz
1.0,S2-TO,4.0,P14,post,S2,alpha,4.330532685168795e-09,10.125,O2
1.0,S2-TO,4.0,P14,pre,S2,alpha,4.0301976244754484e-09,10.125,O2
1.0,S2-TO,4.0,P14,slice,S2,alpha,4.538156134392481e-09,10.125,O2
1.0,S2-TO,5.0,P14,post,S2,alpha,5.621813695045836e-09,10.125,P4
1.0,S2-TO,5.0,P14,pre,S2,alpha,5.31566725939586e-09,10.125,P4
1.0,S2-TO,5.0,P14,slice,S2,alpha,5.828987578601459e-09,10.125,P4
2.0,S2-TO,0.0,P14,post,S2,alpha,5.320441191176198e-09,10.125,Pz
2.0,S2-TO,0.0,P14,pre,S2,alpha,4.594882769059858e-09,10.125,Pz
2.0,S2-TO,0.0,P14,slice,S2,alpha,4.508379178314977e-09,10.125,Pz
2.0,S2-TO,1.0,P14,post,S2,alpha,4.187313073631875e-09,10.125,P3
2.0,S2-TO,1.0,P14,pre,S2,alpha,3.653504764296492e-09,10.125,P3
2.0,S2-TO,1.0,P14,slice,S2,alpha,3.626359346269581e-09,10.125,P3
2.0,S2-TO,2.0,P14,post,S2,alpha,3.3471065285504136e-09,10.125,O1
2.0,S2-TO,2.0,P14,pre,S2,alpha,3.1344473854835043e-09,10.125,O1
2.0,S2-TO,2.0,P14,slice,S2,alpha,3.176724455381671e-09,10.125,O1
2.0,S2-TO,3.0,P14,post,S2,alpha,3.789763686615046e-09,10.125,Oz
2.0,S2-TO,3.0,P14,pre,S2,alpha,3.5993937608979766e-09,10.125,Oz
2.0,S2-TO,3.0,P14,slice,S2,alpha,3.625259501550907e-09,10.125,Oz
2.0,S2-TO,4.0,P14,post,S2,alpha,4.807487251053612e-09,10.125,O2
