epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-TO,0.0,P15,post,S5,theta,2.4867053874331527e-10,10.75,Pz
0.0,S5-TO,0.0,P15,pre,S5,theta,6.037241696464139e-11,10.75,Pz
0.0,S5-TO,0.0,P15,slice,S5,theta,5.295026543528575e-11,10.75,Pz
0.0,S5-TO,1.0,P15,post,S5,theta,3.240017575131788e-10,10.75,P3
0.0,S5-TO,1.0,P15,pre,S5,theta,4.513271077187902e-11,10.75,P3
0.0,S5-TO,1.0,P15,slice,S5,theta,4.3210105981134306e-11,10.75,P3
0.0,S5-TO,2.0,P15,post,S5,theta,3.9444079512779776e-10,10.75,O1
0.0,S5-TO,2.0,P15,pre,S5,theta,4.2666835625065255e-11,10.75,O1
0.0,S5-TO,2.0,P15,slice,S5,theta,3.815042128126995e-11,10.75,O1
0.0,S5-TO,3.0,P15,post,S5,theta,3.68565431312676e-10,10.75,Oz
0.0,S5-TO,3.0,P15,pre,S5,theta,4.98126817072216e-11,10.75,Oz
0.0,S5-TO,3.0,P15,slice,S5,theta,4.351982469157816e-11,10.75,Oz
0.0,S5-TO,4.0,P15,post,S5,theta,3.1579939158461714e-10,10.75,O2
0.0,S5-TO,4.0,P15,pre,S5,theta,6.593365577493319e-11,10.75,O2
0.0,S5-TO,4.0,P15,slice,S5,theta,5.3662272895417745e-11,10.75,O2
0.0,S5-TO,5.0,P15,post,S5,theta,2.611631278759365e-10,10.75,P4
0.0,S5-TO,5.0,P15,pre,S5,theta,9.240364723647361e-11,10.75,P4
0.0,S5-TO,5.0,P15,slice,S5,theta,6.846559570272498e-11,10.75,P4
1.0,S5-TO,0.0,P15,post,S5,theta,3.534372978737955e-10,10.75,Pz
1.0,S5-TO,0.0,P15,pre,S5,theta,2.060880419347176e-10,10.75,Pz
1.0,S5-TO,0.0,P15,slice,S5,theta,5.823803213829653e-11,10.75,Pz
1.0,S5-TO,1.0,P15,post,S5,theta,3.698366059306586e-10,10.75,P3
1.0,S5-TO,1.0,P15,pre,S5,theta,2.69838199663317e-10,10.75,P3
1.0,S5-TO,1.0,P15,slice,S5,theta,4.80525612184216e-11,10.75,P3
1.0,S5-TO,2.0,P15,post,S5,theta,2.981841256069601e-10,10.75,O1
1.0,S5-TO,2.0,P15,pre,S5,theta,3.22511080649969e-10,10.75,O1
1.0,S5-TO,2.0,P15,slice,S5,theta,4.246677453712073e-11,10.75,O1
1.0,S5-TO,3.0,P15,post,S5,theta,2.2108682139038999e-10,10.75,Oz
1.0,S5-TO,3.0,P15,pre,S5,theta,3.0476528331490225e-10,10.75,Oz
1.0,S5-TO,3.0,P15,slice,S5,theta,4.743299716971149e-11,10.75,Oz
1.0,S5-TO,4.0,P15,post,S5,theta,1.524942170474996e-10,10.75,O2
1.0,S5-TO,4.0,P15,pre,S5,theta,2.670820129272745e-10,10.75,O2
1.0,S5-TO,4.0,P15,slice,S5,theta,5.745924931886826e-11,10.75,O2
1.0,S5-TO,5.0,P15,post,S5,theta,1.2164088330717833e-10,10.75,P4
1.0,S5-TO,5.0,P15,pre,S5,theta,2.2975614643776112e-10,10.75,P4
1.0,S5-TO,5.0,P15,slice,S5,theta,7.258555941066341e-11,10.75,P4
2.0,S5-TO,0.0,P15,post,S5,theta,8.676770399457891e-11,10.75,Pz
