epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-TO,0.0,P38,post,S2,alpha,3.504838077185918e-09,9.75,Pz
0.0,S2-TO,0.0,P38,pre,S2,alpha,3.870450268694887e-09,9.75,Pz
0.0,S2-TO,0.0,P38,slice,S2,alpha,3.3363597840135938e-09,9.75,Pz
0.0,S2-TO,1.0,P38,post,S2,alpha,2.7742742344130125e-09,9.75,P3
0.0,S2-TO,1.0,P38,pre,S2,alpha,3.001740412730516e-09,9.75,P3
0.0,S2-TO,1.0,P38,slice,S2,alpha,2.68320519589312e-09,9.75,P3
0.0,S2-TO,2.0,P38,post,S2,alpha,2.291045395849356e-09,9.75,O1
0.0,S2-TO,2.0,P38,pre,S2,alpha,2.3636404640802957e-09,9.75,O1
0.0,S2-TO,2.0,P38,slice,S2,alpha,2.3510463212567403e-09,9.75,O1
0.0,S2-TO,3.0,P38,post,S2,alpha,2.6035294828289806e-09,9.75,Oz
0.0,S2-TO,3.0,P38,pre,S2,alpha,2.7004180818949163e-09,9.75,Oz
0.0,S2-TO,3.0,P38,slice,S2,alpha,2.683038544977297e-09,9.75,Oz
0.0,S2-TO,4.0,P38,post,S2,alpha,3.2875545437878667e-09,9.75,O2
0.0,S2-TO,4.0,P38,pre,S2,alpha,3.4771233935841398e-09,9.75,O2
0.0,S2-TO,4.0,P38,slice,S2,alpha,3.3348053259356225e-09,9.75,O2
0.0,S2-TO,5.0,P38,post,S2,alpha,4.316762456805349e-09,9.75,P4
0.0,S2-TO,5.0,P38,pre,S2,alpha,4.624899255505515e-09,9.75,P4
0.0,S2-TO,5.0,P38,slice,S2,alpha,4.2845188353227864e-09,9.75,P4
1.0,S2-TO,0.0,P38,post,S2,alpha,3.228232444260149e-09,9.75,Pz
1.0,S2-TO,0.0,P38,pre,S2,alpha,3.1143241073502476e-09,9.75,Pz
1.0,S2-TO,0.0,P38,slice,S2,alpha,3.3482589171236746e-09,9.75,Pz
1.0,S2-TO,1.0,P38,post,S2,alpha,2.5198924360415414e-09,9.75,P3
1.0,S2-TO,1.0,P38,pre,S2,alpha,2.4375048191746515e-09,9.75,P3
1.0,S2-TO,1.0,P38,slice,S2,alpha,2.693376729954435e-09,9.75,P3
1.0,S2-TO,2.0,P38,post,S2,alpha,2.1386768027516735e-09,9.75,O1
1.0,S2-TO,2.0,P38,pre,S2,alpha,2.105888472928725e-09,9.75,O1
1.0,S2-TO,2.0,P38,slice,S2,alpha,2.3594166533445703e-09,9.75,O1
1.0,S2-TO,3.0,P38,post,S2,alpha,2.48459774718854e-09,9.75,Oz
1.0,S2-TO,3.0,P38,pre,S2,alpha,2.4676588967899583e-09,9.75,Oz
1.0,S2-TO,3.0,P38,slice,S2,alpha,2.6938491398808935e-09,9.75,Oz
1.0,S2-TO,4.0,P38,post,S2,alpha,3.1673138618062966e-09,9.75,O2
1.0,S2-TO,4.0,P38,pre,S2,alpha,3.1636480247186504e-09,9.75,O2
1.0,S2-TO,4.0,P38,slice,S2,alpha,3.349699911287165e-09,9.75,O2
1.0,S2-TO,5.0,P38,post,S2,alpha,4.157915877333139e-09,9.75,P4
1.0,S2-TO,5.0,P38,pre,S2,alpha,4.153749997808855e-09,9.75,P4
1.0,S2-TO,5.0,P38,slice,S2,alpha,4.302466930049781e-09,9.75,P4
2.0,S2-TO,0.0,P38,post,S2,alpha,3.4170877266962177e-09,9.75,Pz
2.0,S2-TO,0.0,P38,pre,S2,alpha,3.224900910583152e-09,9.75,Pz
2.0,S2-TO,0.0,P38,slice,S2,alpha,3.391058720735113e-09,9.75,Pz
2.0,S2-TO,1.0,P38,post,S2,alpha,2.6638364628101184e-09,9.75,P3
2.0,S2-TO,1.0,P38,pre,S2,alpha,2.5510085155887805e-09,9.75,P3
2.0,S2-TO,1.0,P38,slice,S2,alpha,2.727794595166728e-09,9.75,P3
2.0,S2-TO,2.0,P38,post,S2,alpha,2.4392688763806795e-09,9.75,O1
2.0,S2-TO,2.0,P38,pre,S2,alpha,2.3133034200118516e-09,9.75,O1
2.0,S2-TO,2.0,P38,slice,S2,alpha,2.3894752647351697e-09,9.75,O1
