epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-B2,0.0,P31,post,S2,alpha,2.6889597018479162e-09,9.5,Pz
0.0,S2-B2,0.0,P31,pre,S2,alpha,2.4466197591075244e-09,9.5,Pz
0.0,S2-B2,0.0,P31,slice,S2,alpha,2.5982632189110175e-09,9.5,Pz
0.0,S2-B2,1.0,P31,post,S2,alpha,2.26444430635405e-09,9.5,P3
0.0,S2-B2,1.0,P31,pre,S2,alpha,1.937377210948767e-09,9.5,P3
0.0,S2-B2,1.0,P31,slice,S2,alpha,2.0895157835667278e-09,9.5,P3
0.0,S2-B2,2.0,P31,post,S2,alpha,1.999775936067359e-09,9.5,O1
0.0,S2-B2,2.0,P31,pre,S2,alpha,1.6408920438638983e-09,9.5,O1
0.0,S2-B2,2.0,P31,slice,S2,alpha,1.8306394243324671e-09,9.5,O1
0.0,S2-B2,3.0,P31,post,S2,alpha,2.1811746144985385e-09,9.5,Oz
0.0,S2-B2,3.0,P31,pre,S2,alpha,1.881471953477357e-09,9.5,Oz
0.0,S2-B2,3.0,P31,slice,S2,alpha,2.0891925753270865e-09,9.5,Oz
0.0,S2-B2,4.0,P31,post,S2,alpha,2.5978405024346138e-09,9.5,O2
0.0,S2-B2,4.0,P31,pre,S2,alpha,2.3795596553494745e-09,9.5,O2
0.0,S2-B2,4.0,P31,slice,S2,alpha,2.5969968146368057e-09,9.5,O2
0.0,S2-B2,5.0,P31,post,S2,alpha,3.252509021318273e-09,9.5,P4
0.0,S2-B2,5.0,P31,pre,S2,alpha,3.132924449296339e-09,9.5,P4
0.0,S2-B2,5.0,P31,slice,S2,alpha,3.3365530497836114e-09,9.5,P4
1.0,S2-B2,0.0,P31,post,S2,alpha,3.353815874995986e-09,9.5,Pz
1.0,S2-B2,0.0,P31,pre,S2,alpha,2.93702260364893e-09,9.5,Pz
1.0,S2-B2,0.0,P31,slice,S2,alpha,2.5906985348383316e-09,9.5,Pz
1.0,S2-B2,1.0,P31,post,S2,alpha,2.7679189996973344e-09,9.5,P3
1.0,S2-B2,1.0,P31,pre,S2,alpha,2.4262928332331792e-09,9.5,P3
1.0,S2-B2,1.0,P31,slice,S2,alpha,2.0839331774247084e-09,9.5,P3
1.0,S2-B2,2.0,P31,post,S2,alpha,2.171642875553426e-09,9.5,O1
1.0,S2-B2,2.0,P31,pre,S2,alpha,2.0280052681457098e-09,9.5,O1
1.0,S2-B2,2.0,P31,slice,S2,alpha,1.8252299723055651e-09,9.5,O1
1.0,S2-B2,3.0,P31,post,S2,alpha,2.2818386117367586e-09,9.5,Oz
1.0,S2-B2,3.0,P31,pre,S2,alpha,2.212337074263099e-09,9.5,Oz
1.0,S2-B2,3.0,P31,slice,S2,alpha,2.0829427852282304e-09,9.5,Oz
1.0,S2-B2,4.0,P31,post,S2,alpha,2.715786323536077e-09,9.5,O2
1.0,S2-B2,4.0,P31,pre,S2,alpha,2.672173532740075e-09,9.5,O2
1.0,S2-B2,4.0,P31,slice,S2,alpha,2.589210195905507e-09,9.5,O2
1.0,S2-B2,5.0,P31,post,S2,alpha,3.48596516124554e-09,9.5,P4
1.0,S2-B2,5.0,P31,pre,S2,alpha,3.3903051083986933e-09,9.5,P4
1.0,S2-B2,5.0,P31,slice,S2,alpha,3.325928842221353e-09,9.5,P4
2.0,S2-B2,0.0,P31,post,S2,alpha,2.663280644009218e-09,9.5,Pz
2.0,S2-B2,0.0,P31,pre,S2,alpha,3.286782762961464e-09,9.5,Pz
2.0,S2-B2,0.0,P31,slice,S2,alpha,2.588843797200066e-09,9.5,Pz
2.0,S2-B2,1.0,P31,post,S2,alpha,2.1129472411413706e-09,9.5,P3
2.0,S2-B2,1.0,P31,pre,S2,alpha,2.605094596745325e-09,9.5,P3
