epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-B3,0.0,P28,post,S2,theta,6.79305062670977e-11,10.125,Pz
0.0,S2-B3,0.0,P28,pre,S2,theta,3.611449322167247e-10,10.125,Pz
0.0,S2-B3,0.0,P28,slice,S2,theta,3.6929323801387905e-11,10.125,Pz
0.0,S2-B3,1.0,P28,post,S2,theta,5.114139383809554e-11,10.125,P3
0.0,S2-B3,1.0,P28,pre,S2,theta,3.834831792852522e-10,10.125,P3
0.0,S2-B3,1.0,P28,slice,S2,theta,3.00130620955439e-11,10.125,P3
0.0,S2-B3,2.0,P28,post,S2,theta,2.9657278952666984e-11,10.125,O1
0.0,S2-B3,2.0,P28,pre,S2,theta,3.0129217544149826e-10,10.125,O1
0.0,S2-B3,2.0,P28,slice,S2,theta,2.5864515627409458e-11,10.125,O1
0.0,S2-B3,3.0,P28,post,S2,theta,3.387838216865823e-11,10.125,Oz
0.0,S2-B3,3.0,P28,pre,S2,theta,2.249400984142056e-10,10.125,Oz
0.0,S2-B3,3.0,P28,slice,S2,theta,2.9041846482252417e-11,10.125,Oz
0.0,S2-B3,4.0,P28,post,S2,theta,4.093160575944645e-11,10.125,O2
0.0,S2-B3,4.0,P28,pre,S2,theta,1.4695001387725417e-10,10.125,O2
0.0,S2-B3,4.0,P28,slice,S2,theta,3.526740426173274e-11,10.125,O2
0.0,S2-B3,5.0,P28,post,S2,theta,6.310107963472195e-11,10.125,P4
0.0,S2-B3,5.0,P28,pre,S2,theta,1.0557290439001908e-10,10.125,P4
0.0,S2-B3,5.0,P28,slice,S2,theta,4.490360904912673e-11,10.125,P4
1.0,S2-B3,0.0,P28,post,S2,theta,2.3542733056392664e-10,10.125,Pz
1.0,S2-B3,0.0,P28,pre,S2,theta,1.0839811499429482e-10,10.125,Pz
1.0,S2-B3,0.0,P28,slice,S2,theta,3.5410781924242744e-11,10.125,Pz
1.0,S2-B3,1.0,P28,post,S2,theta,1.950260418788781e-10,10.125,P3
1.0,S2-B3,1.0,P28,pre,S2,theta,9.000992970665289e-11,10.125,P3
1.0,S2-B3,1.0,P28,slice,S2,theta,2.8440540677466643e-11,10.125,P3
1.0,S2-B3,2.0,P28,post,S2,theta,9.342572488602297e-11,10.125,O1
1.0,S2-B3,2.0,P28,pre,S2,theta,5.709389798938774e-11,10.125,O1
1.0,S2-B3,2.0,P28,slice,S2,theta,2.4768653902643705e-11,10.125,O1
1.0,S2-B3,3.0,P28,post,S2,theta,7.101427950961029e-11,10.125,Oz
1.0,S2-B3,3.0,P28,pre,S2,theta,4.23964936245818e-11,10.125,Oz
1.0,S2-B3,3.0,P28,slice,S2,theta,2.830381800267997e-11,10.125,Oz
1.0,S2-B3,4.0,P28,post,S2,theta,7.647521790463973e-11,10.125,O2
1.0,S2-B3,4.0,P28,pre,S2,theta,4.282030258076769e-11,10.125,O2
1.0,S2-B3,4.0,P28,slice,S2,theta,3.512450524762086e-11,10.125,O2
1.0,S2-B3,5.0,P28,post,S2,theta,1.0733712943903002e-10,10.125,P4
1.0,S2-B3,5.0,P28,pre,S2,theta,6.629433780491882e-11,10.125,P4
1.0,S2-B3,5.0,P28,slice,S2,theta,4.5102207859112446e-11,10.125,P4
2.0,S2-B3,0.0,P28,post,S2,theta,3.812198312362616e-10,10.125,Pz
2.0,S2-B3,0.0,P28,pre,S2,theta,1.5597703609732825e-10,10.125,Pz
2.0,S2-B3,0.0,P28,slice,S2,theta,3.8247929402536366e-11,10.125,Pz
