epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-B3,0.0,P20,post,S2,theta,4.855701498941774e-11,10.25,Pz
0.0,S2-B3,0.0,P20,pre,S2,theta,9.61645068664082e-11,10.25,Pz
0.0,S2-B3,0.0,P20,slice,S2,theta,3.551142428449372e-11,10.25,Pz
0.0,S2-B3,1.0,P20,post,S2,theta,4.1548549415145894e-11,10.25,P3
0.0,S2-B3,1.0,P20,pre,S2,theta,5.6709617011904165e-11,10.25,P3
0.0,S2-B3,1.0,P20,slice,S2,theta,2.7862484196063888e-11,10.25,P3
0.0,S2-B3,2.0,P20,post,S2,theta,7.500163848956209e-11,10.25,O1
0.0,S2-B3,2.0,P20,pre,S2,theta,1.636157213390093e-10,10.25,O1
0.0,S2-B3,2.0,P20,slice,S2,theta,2.5184717609648018e-11,10.25,O1
0.0,S2-B3,3.0,P20,post,S2,theta,1.0475896986218793e-10,10.25,Oz
0.0,S2-B3,3.0,P20,pre,S2,theta,2.6570407193352766e-10,10.25,Oz
0.0,S2-B3,3.0,P20,slice,S2,theta,2.9396017060768634e-11,10.25,Oz
0.0,S2-B3,4.0,P20,post,S2,theta,1.3051108728352694e-10,10.25,O2
0.0,S2-B3,4.0,P20,pre,S2,theta,3.6446315898141395e-10,10.25,O2
0.0,S2-B3,4.0,P20,slice,S2,theta,3.6769038054735375e-11,10.25,O2
0.0,S2-B3,5.0,P20,post,S2,theta,1.4867469266245376e-10,10.25,P4
0.0,S2-B3,5.0,P20,pre,S2,theta,4.307087963848356e-10,10.25,P4
0.0,S2-B3,5.0,P20,slice,S2,theta,4.683735467215889e-11,10.25,P4
1.0,S2-B3,0.0,P20,post,S2,theta,4.085873319034146e-11,10.25,Pz
1.0,S2-B3,0.0,P20,pre,S2,theta,7.690211570207833e-11,10.25,Pz
1.0,S2-B3,0.0,P20,slice,S2,theta,3.517163612721391e-11,10.25,Pz
1.0,S2-B3,1.0,P20,post,S2,theta,4.0663580616276753e-11,10.25,P3
1.0,S2-B3,1.0,P20,pre,S2,theta,6.609651242830023e-11,10.25,P3
1.0,S2-B3,1.0,P20,slice,S2,theta,2.801365808024864e-11,10.25,P3
1.0,S2-B3,2.0,P20,post,S2,theta,7.721620427630557e-11,10.25,O1
1.0,S2-B3,2.0,P20,pre,S2,theta,1.245163586305885e-10,10.25,O1
1.0,S2-B3,2.0,P20,slice,S2,theta,2.441314958221028e-11,10.25,O1
1.0,S2-B3,3.0,P20,post,S2,theta,9.529465356452567e-11,10.25,Oz
1.0,S2-B3,3.0,P20,pre,S2,theta,1.7105290436355174e-10,10.25,Oz
1.0,S2-B3,3.0,P20,slice,S2,theta,2.7858373524581322e-11,10.25,Oz
1.0,S2-B3,4.0,P20,post,S2,theta,1.1411261368321189e-10,10.25,O2
1.0,S2-B3,4.0,P20,pre,S2,theta,2.062846786317485e-10,10.25,O2
1.0,S2-B3,4.0,P20,slice,S2,theta,3.462277977535516e-11,10.25,O2
1.0,S2-B3,5.0,P20,post,S2,theta,1.3387961031075175e-10,10.25,P4
1.0,S2-B3,5.0,P20,pre,S2,theta,2.1501830000685565e-10,10.25,P4
1.0,S2-B3,5.0,P20,slice,S2,theta,4.4608473205119136e-11,10.25,P4
2.0,S2-B3,0.0,P20,post,S2,theta,1.445981178237771e-10,10.25,Pz
2.0,S2-B3,0.0,P20,pre,S2,theta,4.1520304222610494e-11,10.25,Pz
2.0,S2-B3,0.0,P20,slice,S2,theta,3.372116520389892e-11,10.25,Pz
2.0,S2-B3,1.0,P20,post,S2,theta,2.1333769631165632e-10,10.25,P3
2.0,S2-B3,1.0,P20,pre,S2,theta,3.209183709266123e-11,10.25,P3
2.0,S2-B3,1.0,P20,slice,S2,theta,2.756038032850931e-11,10.25,P3
2.0,S2-B3,2.0,P20,post,S2,theta,3.413707207672415e-10,10.25,O1
2.0,S2-B3,2.0,P20,pre,S2,theta,3.8460397283995634e-11,10.25,O1
2.0,S2-B3,2.0,P20,slice,S2,theta,2.5166449192174633e-11,10.25,O1
2.0,S2-B3,3.0,P20,post,S2,theta,3.574478977768021e-10,10.25,Oz
2.0,S2-B3,3.0,P20,pre,S2,theta,5.029166875528045e-11,10.25,Oz
2.0,S2-B3,3.0,P20,slice,S2,theta,2.8606387071442837e-11,10.25,Oz
2.0,S2-B3,4.0,P20,post,S2,theta,3.3541567261829554e-10,10.25,O2
2.0,S2-B3,4.0,P20,pre,S2,theta,6.638469518588704e-11,10.25,O2
