epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-TO,0.0,P12,post,S2,alpha,2.4978374588242206e-09,9.375,Pz
0.0,S2-TO,0.0,P12,pre,S2,alpha,2.538833064571203e-09,9.375,Pz
0.0,S2-TO,0.0,P12,slice,S2,alpha,2.2295903863186797e-09,9.375,Pz
0.0,S2-TO,1.0,P12,post,S2,alpha,2.1588814093805713e-09,9.375,P3
0.0,S2-TO,1.0,P12,pre,S2,alpha,2.2325818042355017e-09,9.375,P3
0.0,S2-TO,1.0,P12,slice,S2,alpha,1.7933770866970067e-09,9.375,P3
0.0,S2-TO,2.0,P12,post,S2,alpha,1.986491406834669e-09,9.375,O1
0.0,S2-TO,2.0,P12,pre,S2,alpha,2.209093997537272e-09,9.375,O1
0.0,S2-TO,2.0,P12,slice,S2,alpha,1.571868737400506e-09,9.375,O1
0.0,S2-TO,3.0,P12,post,S2,alpha,2.1439941511604523e-09,9.375,Oz
0.0,S2-TO,3.0,P12,pre,S2,alpha,2.428689234749125e-09,9.375,Oz
0.0,S2-TO,3.0,P12,slice,S2,alpha,1.7950124489067054e-09,9.375,Oz
0.0,S2-TO,4.0,P12,post,S2,alpha,2.4593241452646555e-09,9.375,O2
0.0,S2-TO,4.0,P12,pre,S2,alpha,2.8036333853683173e-09,9.375,O2
0.0,S2-TO,4.0,P12,slice,S2,alpha,2.2332124068026535e-09,9.375,O2
0.0,S2-TO,5.0,P12,post,S2,alpha,2.954293924394018e-09,9.375,P4
0.0,S2-TO,5.0,P12,pre,S2,alpha,3.3386628839252306e-09,9.375,P4
0.0,S2-TO,5.0,P12,slice,S2,alpha,2.870193996004721e-09,9.375,P4
1.0,S2-TO,0.0,P12,post,S2,alpha,2.079156782601653e-09,9.375,Pz
1.0,S2-TO,0.0,P12,pre,S2,alpha,2.477762946665812e-09,9.375,Pz
1.0,S2-TO,0.0,P12,slice,S2,alpha,2.1701039152066222e-09,9.375,Pz
1.0,S2-TO,1.0,P12,post,S2,alpha,1.661266492888517e-09,9.375,P3
1.0,S2-TO,1.0,P12,pre,S2,alpha,2.1143104242924537e-09,9.375,P3
1.0,S2-TO,1.0,P12,slice,S2,alpha,1.7451142177163673e-09,9.375,P3
1.0,S2-TO,2.0,P12,post,S2,alpha,1.4327274911497956e-09,9.375,O1
1.0,S2-TO,2.0,P12,pre,S2,alpha,1.8073810514279066e-09,9.375,O1
1.0,S2-TO,2.0,P12,slice,S2,alpha,1.5343557433642396e-09,9.375,O1
1.0,S2-TO,3.0,P12,post,S2,alpha,1.6176230582085177e-09,9.375,Oz
1.0,S2-TO,3.0,P12,pre,S2,alpha,1.8885302269828065e-09,9.375,Oz
1.0,S2-TO,3.0,P12,slice,S2,alpha,1.7501331203239118e-09,9.375,Oz
1.0,S2-TO,4.0,P12,post,S2,alpha,2.015031888917454e-09,9.375,O2
1.0,S2-TO,4.0,P12,pre,S2,alpha,2.1663920758910227e-09,9.375,O2
