epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S5-TO,0.0,P44,post,S5,theta,2.623639709867079e-10,10.125,Pz
0.0,S5-TO,0.0,P44,pre,S5,theta,1.252683018260616e-10,10.125,Pz
0.0,S5-TO,0.0,P44,slice,S5,theta,3.87799644347444e-11,10.125,Pz
0.0,S5-TO,1.0,P44,post,S5,theta,2.188510705052265e-10,10.125,P3
0.0,S5-TO,1.0,P44,pre,S5,theta,1.058076162694567e-10,10.125,P3
0.0,S5-TO,1.0,P44,slice,S5,theta,3.122704719603329e-11,10.125,P3
0.0,S5-TO,2.0,P44,post,S5,theta,1.0741838341384176e-10,10.125,O1
0.0,S5-TO,2.0,P44,pre,S5,theta,6.67266517673448e-11,10.125,O1
0.0,S5-TO,2.0,P44,slice,S5,theta,2.7271412451944294e-11,10.125,O1
0.0,S5-TO,3.0,P44,post,S5,theta,7.838764797356682e-11,10.125,Oz
0.0,S5-TO,3.0,P44,pre,S5,theta,5.0248719610236624e-11,10.125,Oz
0.0,S5-TO,3.0,P44,slice,S5,theta,3.110957413751468e-11,10.125,Oz
0.0,S5-TO,4.0,P44,post,S5,theta,8.18048708303038e-11,10.125,O2
0.0,S5-TO,4.0,P44,pre,S5,theta,4.82553732870098e-11,10.125,O2
0.0,S5-TO,4.0,P44,slice,S5,theta,3.8677989560506616e-11,10.125,O2
0.0,S5-TO,5.0,P44,post,S5,theta,1.148315221729054e-10,10.125,P4
0.0,S5-TO,5.0,P44,pre,S5,theta,7.259833025628556e-11,10.125,P4
0.0,S5-TO,5.0,P44,slice,S5,theta,4.967803877043988e-11,10.125,P4
1.0,S5-TO,0.0,P44,post,S5,theta,4.3450729870012635e-10,10.125,Pz
1.0,S5-TO,0.0,P44,pre,S5,theta,1.7090947384125052e-10,10.125,Pz
1.0,S5-TO,0.0,P44,slice,S5,theta,4.244022148719236e-11,10.125,Pz
1.0,S5-TO,1.0,P44,post,S5,theta,3.1695816503986923e-10,10.125,P3
1.0,S5-TO,1.0,P44,pre,S5,theta,1.368609692656383e-10,10.125,P3
1.0,S5-TO,1.0,P44,slice,S5,theta,3.390761234784902e-11,10.125,P3
1.0,S5-TO,2.0,P44,post,S5,theta,1.0211229310400617e-10,10.125,O1
1.0,S5-TO,2.0,P44,pre,S5,theta,6.561248153704457e-11,10.125,O1
1.0,S5-TO,2.0,P44,slice,S5,theta,2.803725593141703e-11,10.125,O1
1.0,S5-TO,3.0,P44,post,S5,theta,7.181515755789825e-11,10.125,Oz
1.0,S5-TO,3.0,P44,pre,S5,theta,5.3038119660761016e-11,10.125,Oz
1.0,S5-TO,3.0,P44,slice,S5,theta,3.149403086126708e-11,10.125,Oz
1.0,S5-TO,4.0,P44,post,S5,theta,1.182501384166862e-10,10.125,O2
1.0,S5-TO,4.0,P44,pre,S5,theta,6.16776392076283e-11,10.125,O2
1.0,S5-TO,4.0,P44,slice,S5,theta,3.9264214699336525e-11,10.125,O2
1.0,S5-TO,5.0,P44,post,S5,theta,2.3082537782003706e-10,10.125,P4
1.0,S5-TO,5.0,P44,pre,S5,theta,8.843668777754926e-11,10.125,P4
1.0,S5-TO,5.0,P44,slice,S5,theta,5.100699703466975e-11,10.125,P4
2.0,S5-TO,0.0,P44,post,S5,theta,1.1054483924382945e-10,10.125,Pz
2.0,S5-TO,0.0,P44,pre,S5,theta,4.3569636846198847e-10,10.125,Pz
