epoch,cond,channel,pid,win,session,band,power,iaf,ch_name
0.0,S2-TO,0.0,P19,post,S2,theta,1.721190891314691e-10,8.125,Pz
0.0,S2-TO,0.0,P19,pre,S2,theta,6.835161037602583e-11,8.125,Pz
0.0,S2-TO,0.0,P19,slice,S2,theta,8.74455325256218e-12,8.125,Pz
0.0,S2-TO,1.0,P19,post,S2,theta,1.4312042976464915e-10,8.125,P3
0.0,S2-TO,1.0,P19,pre,S2,theta,5.986640204918488e-11,8.125,P3
0.0,S2-TO,1.0,P19,slice,S2,theta,7.064028586597925e-12,8.125,P3
0.0,S2-TO,2.0,P19,post,S2,theta,5.728675857608876e-11,8.125,O1
0.0,S2-TO,2.0,P19,pre,S2,theta,3.680854019651387e-11,8.125,O1
0.0,S2-TO,2.0,P19,slice,S2,theta,5.8870609022381745e-12,8.125,O1
0.0,S2-TO,3.0,P19,post,S2,theta,3.531551977671688e-11,8.125,Oz
0.0,S2-TO,3.0,P19,pre,S2,theta,2.0086941710021762e-11,8.125,Oz
0.0,S2-TO,3.0,P19,slice,S2,theta,7.019450746566226e-12,8.125,Oz
0.0,S2-TO,4.0,P19,post,S2,theta,3.0779543324712564e-11,8.125,O2
0.0,S2-TO,4.0,P19,pre,S2,theta,1.3330408204709277e-11,8.125,O2
0.0,S2-TO,4.0,P19,slice,S2,theta,8.32070661489068e-12,8.125,O2
0.0,S2-TO,5.0,P19,post,S2,theta,5.1102281113356077e-11,8.125,P4
0.0,S2-TO,5.0,P19,pre,S2,theta,2.314811248354448e-11,8.125,P4
0.0,S2-TO,5.0,P19,slice,S2,theta,1.0765081864919556e-11,8.125,P4
1.0,S2-TO,0.0,P19,post,S2,theta,3.0965526746577996e-10,8.125,Pz
1.0,S2-TO,0.0,P19,pre,S2,theta,1.0565256900465981e-10,8.125,Pz
1.0,S2-TO,0.0,P19,slice,S2,theta,1.3433588894081566e-11,8.125,Pz
1.0,S2-TO,1.0,P19,post,S2,theta,2.2201593612880557e-10,8.125,P3
1.0,S2-TO,1.0,P19,pre,S2,theta,8.344719211035791e-11,8.125,P3
1.0,S2-TO,1.0,P19,slice,S2,theta,1.0516776941107781e-11,8.125,P3
1.0,S2-TO,2.0,P19,post,S2,theta,5.2271834905666685e-11,8.125,O1
1.0,S2-TO,2.0,P19,pre,S2,theta,2.8516958083266276e-11,8.125,O1
